Index,Lower,Upper,Predicted,Actual
317,24610.25,25197.67,24919.48,24989
318,24472.78,25339.42,24931.02,25359
319,24407.48,25440.16,24918.96,25387
320,24325.41,25559.43,24934.63,25402
321,24218.74,25612.96,24933.22,25416
322,24123.22,25739.83,24931.39,25680
323,24017.07,25770.18,24935.87,25698
324,23979.43,25865.69,24919.09,25664
325,23901.16,25909.23,24909.68,26284
326,23870.13,26009.4,24937.75,26332
327,23755.78,26067.98,24935.56,26352
328,23688.14,26122.48,24950.08,26372
329,23625.88,26167.96,24933.58,26376
330,23585.26,26224.12,24933.62,26513
331,23535.45,26306.63,24936.53,26525
332,23473.02,26320.75,24928.7,26085
333,23461.32,26364.55,24917.52,26095
334,23426.51,26440.87,24933.26,26095
335,23430.42,26449.04,24909.23,26080
336,23361.6,26519.33,24908.01,26120
337,23330.83,26572.65,24885.07,26124
338,23293.23,26648.43,24918.61,26227
339,23287.84,26724.9,24926.69,26382
340,23270.39,26767.61,24939.27,26374
341,23243.74,26777.27,24946.24,26438
342,23181.87,26813.37,24964.59,26458
343,23130.62,26848.1,24975.8,26434
344,23060.94,26913.69,24975.84,26436
345,23024.35,26927.95,24945.42,26366
346,23058.07,26922.65,24940.78,26371
347,23022.37,26970.74,24924.02,26421
348,23016.62,27070.79,24942.88,26471
349,22968.29,27101.03,24959.41,26827
350,22925.46,27128.75,24957.75,26832
351,22935.98,27211.77,24964.73,26858
352,22903.67,27181.88,24953.33,26867
353,22896.83,27214.13,24947.23,26874
354,22887.82,27273.68,24939.67,26884
355,22801.4,27287.5,24935.14,27059
356,22721.8,27394.16,24943.12,26869
357,22678.63,27441.48,24973.23,26879
358,22682.92,27542.44,24929.43,26939
359,22652.4,27561.81,24973.47,26950
360,22568.37,27522.18,24973.77,27010
361,22537.58,27589.53,25000.34,27013
362,22529.16,27723.78,24960.62,27023
363,22508.29,27684.2,24964.9,27040
364,22488.73,27747.99,25019.52,27623
365,22425.83,27708.9,24997.29,27658
366,22419.33,27775.97,25000.22,27673
367,22418.95,27830.27,25010.5,27733
368,22318.03,27896.86,25001.72,27738
369,22394.41,28013.79,25071.61,27757
370,22343.0,27946.93,25047.12,27733
371,22371.16,28026.47,25057.07,28361
372,22356.07,28011.45,25043.65,28422
373,22278.29,28093.59,25057.42,28422
374,22253.58,28083.75,25022.18,28457
375,22224.91,28096.21,25051.36,28694
376,22223.22,28106.21,25039.14,28721
377,22103.67,28160.01,25039.56,28770
378,22085.6,28249.76,25052.59,28800
379,22144.28,28347.09,25013.69,29083
380,22034.68,28334.87,25029.05,29105
381,21961.0,28227.58,24982.77,29155
382,21979.8,28288.65,24986.38,29262
383,21969.74,28316.93,24971.0,29689
384,21873.85,28348.83,24980.83,29719
385,21832.07,28402.84,25007.57,30626
386,21958.03,28498.89,25092.92,30285
387,21788.32,28443.84,25005.8,30290
388,21781.48,28397.45,25034.82,30300
389,21714.44,28399.24,25052.42,30317
390,21630.99,28377.27,25015.59,30442
391,21550.84,28365.67,25021.25,30480
392,21479.76,28408.99,24999.87,30590
393,21426.92,28444.27,25003.92,30620
394,21412.82,28493.43,25061.18,31366
395,21409.08,28577.13,25005.04,42328
