Index,Lower,Upper
753,168916.94,169780.15
754,168799.02,170003.29
755,168685.5,170167.81
756,168623.48,170345.59
757,168582.68,170530.22
758,168602.29,170633.74
759,168504.18,170754.59
760,168551.51,170952.61
761,168443.6,171101.2
762,168477.41,171195.16
763,168503.08,171306.69
764,168434.63,171360.92
765,168453.92,171541.48
766,168396.87,171650.13
767,168484.64,171800.19
768,168476.21,171899.9
769,168422.87,171963.47
770,168501.37,172115.19
771,168504.1,172256.46
772,168523.77,172290.94
773,168523.75,172422.73
774,168585.71,172548.39
775,168692.38,172701.32
776,168717.21,172896.15
777,168774.43,172988.62
778,168770.35,173097.15
779,168789.73,173209.65
780,168825.44,173322.46
781,168843.47,173348.78
782,168757.04,173378.12
783,168805.03,173499.69
784,168744.65,173543.51
785,168780.92,173651.88
786,168868.87,173798.12
787,168852.94,173932.56
788,168869.56,174008.91
789,169004.5,174213.97
790,168955.43,174282.59
791,168933.04,174386.79
792,168902.73,174381.98
793,169002.59,174473.4
794,168929.95,174483.43
795,168893.64,174604.68
796,168956.22,174783.91
797,169055.83,174848.86
798,169104.61,174871.74
799,169105.06,174945.35
800,169093.84,175054.31
801,169074.2,175040.32
802,169057.28,175090.51
803,169099.83,175164.2
804,169095.55,175234.96
805,169196.54,175486.59
806,169151.85,175451.5
807,169183.41,175592.67
808,169207.97,175598.23
809,169297.31,175695.82
810,169325.94,175707.62
811,169581.25,176328.33
812,169039.76,175792.2
813,169085.58,175876.17
814,169035.71,175872.79
815,169050.96,176055.65
816,169073.22,176057.05
817,169068.48,176127.72
818,169056.24,176157.22
819,169143.34,176314.2
820,169147.08,176373.61
821,169066.33,176480.38
822,169295.84,176605.92
823,169302.69,176682.36
824,169277.53,176663.84
825,169320.06,176839.41
826,169435.01,176822.06
827,169415.83,176917.64
828,169551.03,177062.26
829,169461.65,177090.07
830,169681.89,177357.32
831,169827.21,177415.79
832,169787.2,177590.07
833,169797.45,177700.45
834,169857.01,177747.56
835,169835.98,177667.35
836,169811.71,177798.44
837,169899.47,177950.57
838,169956.68,177963.02
839,169878.28,178082.0
840,169899.22,178162.33
841,169809.15,178075.75
842,169784.51,178139.71
843,169903.66,178156.47
844,169892.33,178254.34
845,169827.1,178270.29
846,169896.89,178405.65
847,169930.12,178412.52
848,169904.21,178439.61
849,169787.12,178541.75
850,169853.81,178669.55
851,169914.52,178778.32
852,169916.7,178923.42
853,169954.41,179039.62
854,170071.5,179093.84
855,170194.06,179235.91
856,170214.33,179267.93
857,170238.39,179419.63
858,170359.19,179485.66
859,170448.6,179556.12
860,170447.85,179749.53
861,170462.68,179869.81
862,170479.04,179964.49
863,170431.63,179947.25
864,170625.49,180073.62
865,170551.63,180034.06
866,170607.4,180133.31
867,170640.98,180170.1
868,170646.59,180390.24
869,170669.09,180417.5
870,170757.58,180502.94
871,170712.22,180541.85
872,170725.38,180520.12
873,170664.31,180598.46
874,170739.27,180632.91
875,170770.17,180790.1
876,170806.8,180790.28
877,170820.07,180983.39
878,170836.56,181000.75
879,170927.04,181105.09
880,170874.24,181221.33
881,170770.37,181399.36
882,170899.99,181605.0
883,170881.55,181757.48
884,170971.22,181641.47
885,171012.3,181735.93
886,171138.86,181862.14
887,171198.44,182003.77
888,171147.46,182051.26
889,171175.19,182123.77
890,171242.94,182211.01
891,171308.3,182254.8
892,171263.85,182286.41
893,171301.71,182449.15
894,171294.34,182417.69
895,171395.29,182479.71
896,171334.5,182465.59
897,171377.57,182597.88
898,171369.41,182821.37
899,171497.38,182896.91
900,171374.58,182873.71
901,171616.53,182861.57
902,171612.01,182801.64
903,171665.64,182878.51
904,171643.3,183119.5
905,171805.28,183105.08
906,171848.25,183192.62
907,171933.44,183254.47
908,171996.22,183169.8
909,172022.82,183379.86
910,172214.39,183437.06
911,172128.9,183563.42
912,172000.43,183579.67
913,172012.36,183607.37
914,172224.89,183595.89
915,172227.02,183924.23
916,172219.71,183995.71
917,172089.23,184042.73
918,172190.48,184034.39
919,172273.87,184173.33
920,172186.06,184294.74
921,172250.51,184323.14
922,172308.73,184459.37
923,172453.25,184478.64
924,172545.97,184463.79
925,172567.18,184568.03
926,172538.12,184589.75
927,172535.43,184737.31
928,172553.02,184836.38
929,172639.51,184924.11
930,172664.16,185085.94
931,172647.07,185048.73
932,172587.58,185179.35
933,172668.96,185205.56
934,172747.07,185263.63
935,172698.09,185371.43
936,172869.02,185392.82
937,172850.36,185521.99
938,172761.75,185605.53
939,172861.18,185696.74
940,172895.12,185810.22
