Index,Lower,Upper,Predicted,Actual
919,224846.12,225334.55,225079.36,225057
920,224768.51,225484.12,225111.95,225102
921,224708.78,225593.09,225144.54,225107
922,224665.7,225704.24,225177.12,225041
923,224636.68,225809.23,225210.24,225001
924,224609.78,225885.01,225245.01,225621
925,224599.85,225968.65,225278.57,225709
926,224612.75,226028.39,225311.16,225713
927,224572.35,226106.97,225344.28,225717
928,224545.13,226205.11,225376.34,225727
929,224523.32,226280.2,225408.93,225716
930,224530.58,226344.86,225441.52,225713
931,224523.91,226457.23,225473.8,225753
932,224496.9,226508.93,225506.92,225671
933,224527.44,226566.42,225539.51,225683
934,224512.15,226623.1,225572.1,225619
935,224500.25,226726.51,225605.76,225667
936,224490.37,226758.63,225634.59,225669
937,224533.47,226848.14,225669.2,225738
938,224558.61,226882.4,225701.79,225737
939,224558.29,226996.26,225734.93,225817
940,224557.14,227071.93,225769.08,225792
941,224497.09,227091.16,225805.95,225904
942,224490.65,227133.47,225838.54,225905
943,224556.38,227150.59,225872.84,225975
944,224560.58,227181.47,225905.43,226030
945,224564.72,227233.01,225938.6,226052
946,224599.15,227279.0,225971.18,226043
947,224595.19,227334.25,226003.73,226102
948,224605.01,227455.44,226035.57,226112
949,224584.23,227502.8,226073.32,226314
950,224575.92,227548.39,226106.88,226313
951,224611.88,227600.01,226139.47,226312
952,224634.43,227628.81,226174.31,226514
953,224621.85,227716.26,226206.9,226517
954,224647.79,227752.0,226239.49,226514
955,224671.87,227852.61,226273.93,226899
956,224683.63,227919.23,226309.43,226996
957,224655.26,227980.54,226342.02,227013
958,224670.58,228032.61,226386.24,227147
959,224659.47,228078.87,226422.44,227255
960,224656.3,228168.72,226455.03,227256
961,224648.85,228198.26,226487.62,227263
962,224693.7,228293.28,226520.21,227438
963,224703.25,228325.21,226555.26,227521
964,224701.17,228330.24,226588.82,227531
965,224710.32,228395.46,226622.39,227668
966,224760.16,228456.8,226654.01,227713
967,224745.67,228476.08,226686.6,227751
968,224792.67,228549.76,226719.19,227837
969,224831.63,228573.31,226748.86,227188
970,224835.41,228606.69,226781.45,227202
971,224866.47,228659.24,226814.04,227217
972,224886.52,228704.99,226847.6,227231
973,224895.2,228688.65,226881.33,227414
974,224918.07,228785.28,226919.23,228169
975,224919.41,228831.05,226951.82,228172
976,224889.37,228885.86,226984.41,228265
977,224972.08,228930.53,227018.95,228371
978,224963.02,228994.34,227051.54,228434
979,225060.23,229011.02,227085.84,228754
980,225082.49,229051.98,227118.43,228758
981,225089.3,229079.36,227151.02,228759
982,225023.45,229143.72,227183.61,228781
983,225054.78,229203.1,227223.92,229717
984,225023.04,229289.21,227267.77,230753
985,225045.68,229299.36,227300.89,230930
986,225081.17,229379.05,227336.38,230897
987,225126.16,229487.77,227393.94,232248
988,225171.65,229534.87,227426.53,232257
989,225167.73,229589.86,227459.12,232316
990,225188.52,229600.55,227492.43,232447
991,225149.29,229704.34,227526.0,232512
992,225236.87,229733.68,227558.24,232486
993,225312.62,229836.78,227591.4,232623
994,225248.93,229898.39,227623.99,232652
995,225268.39,229869.35,227659.6,232970
996,225305.53,229983.01,227693.11,232970
997,225318.21,230132.01,227725.76,232972
998,225360.02,230151.55,227757.55,232905
999,225387.21,230123.18,227789.16,232918
1000,225409.21,230172.48,227822.72,232916
1001,225436.77,230219.41,227856.41,232885
1002,225454.62,230239.29,227888.01,232879
1003,225455.85,230288.66,227920.59,232876
1004,225697.52,230506.3,228139.24,244309
1005,225687.74,230589.44,228171.83,244348
1006,225710.64,230615.92,228207.06,244466
1007,225770.08,230704.5,228239.65,244457
1008,225819.26,230776.03,228272.24,244516
1009,225789.76,230776.93,228306.55,243450
1010,225802.65,230814.06,228321.91,243442
1011,225842.12,230837.21,228361.48,243967
1012,225869.11,230995.07,228395.56,243962
1013,225813.29,231095.64,228446.35,246389
1014,225886.15,231095.57,228480.88,246389
1015,225966.76,231092.59,228527.78,246389
1016,225878.79,231236.93,228561.15,246463
1017,225870.38,231308.09,228597.62,246647
1018,225922.04,231368.34,228630.95,246649
1019,225969.79,231358.83,228667.1,246427
1020,225958.52,231405.9,228697.97,246486
1021,226025.23,231505.32,228730.13,246510
1022,226093.85,231537.94,228764.24,246536
1023,226139.97,231618.75,228799.8,246712
1024,226149.46,231648.62,228832.11,246738
1025,226124.43,231596.37,228864.7,246748
1026,226145.75,231632.85,228901.95,246872
1027,226196.77,231676.83,228934.57,246862
1028,226225.86,231725.87,228969.63,246609
1029,226165.08,231730.0,228998.61,246609
1030,226248.13,231779.44,229031.19,246624
1031,226268.82,231862.73,229063.78,246630
1032,226308.78,231926.46,229097.35,246575
