Index,Lower,Upper
317,24613.26,25213.54
318,24471.2,25336.85
319,24373.97,25437.05
320,24293.77,25539.28
321,24228.3,25623.82
322,24166.47,25703.44
323,24094.21,25812.41
324,24025.92,25901.01
325,23949.78,25918.65
326,23888.39,26023.91
327,23874.32,26095.35
328,23783.58,26140.5
329,23682.0,26181.59
330,23687.79,26233.35
331,23638.35,26322.3
332,23582.28,26343.47
333,23509.12,26432.66
334,23458.72,26452.41
335,23390.95,26496.46
336,23315.47,26576.16
337,23312.28,26604.18
338,23344.04,26668.24
339,23309.51,26722.16
340,23331.45,26777.28
341,23282.64,26737.13
342,23260.12,26821.99
343,23239.32,26826.2
344,23231.27,26829.79
345,23182.96,26807.1
346,23177.17,26859.59
347,23163.32,26939.24
348,23148.64,26929.4
349,23146.11,26948.39
350,23084.26,26987.55
351,23123.69,26998.06
352,23075.01,27040.73
353,23044.45,27087.43
354,22970.25,27121.77
355,22954.6,27138.82
356,22967.88,27119.5
357,22931.63,27183.69
358,22889.86,27275.24
359,22823.0,27238.37
360,22809.49,27290.6
361,22842.8,27281.15
362,22776.55,27279.3
363,22723.16,27245.81
364,22688.03,27308.91
365,22662.36,27350.89
366,22608.13,27412.66
367,22517.15,27426.67
368,22521.4,27444.33
369,22530.09,27542.95
370,22453.28,27580.22
371,22380.35,27544.42
372,22396.92,27603.41
373,22284.18,27618.85
374,22336.96,27655.74
375,22313.82,27729.58
376,22162.39,27681.15
377,22129.9,27675.15
378,22158.98,27732.17
379,22100.84,27756.58
380,22054.41,27787.03
381,22088.27,27743.33
382,22079.69,27791.31
383,22152.22,27860.7
384,22088.6,27883.58
385,22074.17,27897.43
386,22161.14,28043.02
387,22011.06,27961.15
388,21904.95,27934.62
389,21890.4,27913.21
390,21891.76,28053.0
391,21909.66,28123.87
392,21898.7,28122.33
393,21904.89,28125.82
394,21855.97,28182.76
395,21853.46,28264.76
