Index,Lower,Upper,Predicted,Actual
583,44653.99,45415.67,45051.49,45063
584,44480.92,45581.49,45047.38,45105
585,44335.33,45761.19,45062.09,45611
586,44251.32,45894.68,45060.12,45596
587,44189.9,46010.8,45075.83,45709
588,44133.11,46159.13,45086.1,45844
589,44023.3,46281.04,45096.36,45851
590,43911.27,46329.71,45119.32,45804
591,43808.83,46438.36,45134.34,49535
592,43729.03,46527.39,45154.61,49535
593,43723.82,46571.07,45165.24,49540
594,43650.12,46572.14,45154.15,49560
595,43582.13,46625.32,45193.16,49740
596,43569.18,46682.53,45240.15,50140
597,43505.88,46790.58,45228.78,50130
598,43451.05,46848.41,45215.59,50130
599,43398.99,46812.51,45197.76,50246
600,43429.21,46847.34,45236.72,50332
601,43345.81,46853.71,45250.11,50147
602,43321.79,46869.79,45232.26,49993
603,43166.94,46868.23,45100.74,50068
604,43097.26,46985.25,45088.32,50050
605,42962.35,46973.09,45099.77,50046
606,43005.63,47098.22,45100.44,49986
607,42962.97,47189.72,45112.58,49936
608,42957.1,47142.5,45091.73,49966
609,42922.02,47223.16,45111.61,49774
610,42882.31,47325.81,45129.56,49784
611,42862.94,47303.4,45146.38,50098
612,42704.27,47337.09,45128.02,50198
613,42772.21,47382.73,45135.84,50178
614,42676.85,47407.16,45103.92,50218
615,42638.19,47510.31,45108.01,50201
616,42545.24,47450.42,45109.83,50214
617,42591.52,47516.67,45126.85,50190
618,42567.26,47543.97,45118.04,50387
619,42478.5,47656.9,45156.56,49757
620,42472.92,47705.67,45139.94,50302
621,42425.51,47790.09,45151.53,50322
622,42470.58,47660.57,45095.95,47059
623,42428.81,47690.54,45109.98,47064
624,42366.5,47672.54,45103.08,47098
625,42302.5,47848.71,45099.91,47098
626,42282.43,47888.74,45112.81,47156
627,42327.18,47982.4,45118.71,47175
628,42258.81,48015.11,45160.22,47338
629,42248.18,48018.42,45105.29,47498
630,42224.05,47976.43,45132.58,47498
631,42165.76,48034.82,45087.36,47550
632,42134.42,48048.87,45083.13,47622
633,42092.24,48090.7,45048.61,47622
634,42216.08,48105.78,45050.55,47664
635,42092.23,48151.01,45074.89,47672
636,41976.2,48232.99,45126.34,47677
637,41916.3,48295.07,45120.58,47118
638,41926.01,48320.5,45122.51,47194
639,41854.25,48291.69,45080.04,47353
640,41851.22,48291.41,45110.45,47358
641,41801.73,48399.13,45096.24,47358
642,41888.64,48320.9,45117.2,47375
643,41934.56,48399.18,45077.13,47375
644,41800.52,48557.99,45106.51,47370
645,41739.32,48532.78,45099.99,47380
646,41783.32,48585.15,45113.51,47500
647,41727.45,48614.95,45089.58,47510
648,41806.11,48616.35,45105.6,47515
649,41748.75,48559.51,45130.29,47490
650,41663.18,48575.19,45138.4,47570
651,41607.53,48661.63,45146.35,47570
652,41618.43,48624.63,45154.16,47570
653,41537.69,48668.81,45151.5,47570
654,41531.97,48738.73,45149.71,46074
655,41455.01,48709.21,45149.38,46289
656,41411.4,48754.69,45170.22,46294
657,41438.05,48824.18,45165.91,46304
658,41308.6,48794.07,45134.37,46327
659,41303.26,48836.87,45154.22,46247
660,41268.94,48876.28,45140.1,46252
661,41301.26,48879.47,45161.22,46327
662,41259.67,48842.03,45190.37,46337
663,41174.89,48802.75,45156.2,46122
664,41157.83,48874.26,45181.11,46137
665,41133.53,48846.23,45256.44,46337
666,41047.74,48927.6,45236.15,46753
667,41128.95,48955.13,45264.13,46798
668,41097.05,49075.76,45239.59,46522
669,41097.42,49047.03,45251.85,46526
670,41105.36,48978.01,45283.96,47323
671,40971.94,49045.35,45321.43,47588
672,41116.78,49118.41,45330.93,48641
673,41283.21,49244.05,45372.09,49291
674,41136.18,49256.61,45355.31,49906
675,41092.09,49270.86,45368.71,50020
676,41159.86,49308.54,45355.03,50412
677,41169.39,49457.86,45365.1,50804
678,41133.32,49468.69,45377.66,50805
679,41055.97,49460.02,45355.46,50884
680,41178.67,49435.47,45290.57,50904
681,41073.03,49446.7,45329.34,50925
682,41130.3,49472.29,45315.9,51130
683,41105.64,49534.98,45344.34,51040
684,41012.32,49490.75,45402.56,50952
685,41003.55,49516.23,45365.89,51402
686,40963.84,49560.71,45350.06,51432
687,41024.8,49638.76,45377.77,51426
688,41018.3,49643.72,45378.3,51429
689,40891.81,49669.92,45358.79,51529
690,40885.65,49705.48,45336.01,52365
691,40885.87,49692.26,45410.79,52600
692,40896.97,49712.94,45419.47,53906
693,40796.82,49827.33,45385.18,53966
694,40919.79,49828.19,45427.62,54348
695,40848.63,49865.97,45431.95,54388
696,40834.78,49848.2,45394.2,53996
697,40848.63,49888.24,45384.72,54046
698,40835.83,49860.93,45405.95,54185
699,40880.42,49857.98,45469.87,54215
700,40923.04,49972.57,45521.92,54385
701,40852.57,50114.08,45504.99,54447
702,40831.15,50190.0,45532.57,54567
703,40871.87,50098.79,45526.24,54660
704,40854.56,50200.43,45472.23,54435
705,40750.16,50217.61,45458.45,54483
706,40799.14,50171.18,45444.05,54590
707,40560.51,50260.87,45492.96,54640
708,40719.93,50185.0,45517.53,54640
709,40586.51,50225.07,45525.87,55044
710,40530.94,50166.37,45542.0,55615
711,40650.71,50251.84,45465.57,55655
712,40687.92,50330.25,45502.04,55141
713,40559.92,50347.09,45471.19,55171
714,40608.71,50367.56,45579.68,55221
