RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,3.602878420895965,1.791759469228055,1.6831845940382142,1.0986122886681098,0.652341443689064,6.018593214496234,4.170349947993316,6.893656354602635,6.107605084325795
3.1354942159291497,3.5307841515518534,1.791759469228055,3.2387470015990454,1.0986122886681098,1.823203723979284,6.025865973825314,5.478830992818713,6.904750769961838,5.937979286586569
3.1354942159291497,2.9188031344513488,1.791759469228055,2.5517959275474404,1.0986122886681098,2.678736535496332,6.028278520230698,2.6247391351686695,6.907755278982137,4.739530914014699
3.1354942159291497,3.6055484255813055,1.791759469228055,2.293595938645521,1.0986122886681098,0.9287084050719967,6.018593214496234,6.028559082621552,6.926577033222725,6.246338415154727
3.258096538021482,3.769040702378623,1.791759469228055,1.6881509895374598,1.0986122886681098,1.0249095174320064,5.937536205082426,6.143812547964131,6.903747257584598,7.4547034595668045
3.258096538021482,2.765662565083367,2.772588722239781,1.3512210928551922,1.3862943611198906,2.2996537247109723,6.016157159698354,5.102116441126101,7.00397413672268,7.520526481826744
3.332204510175204,3.68597091399285,2.6390573296152584,0.9750536387205119,0.6931471805599453,2.1771161240721115,5.713732805509369,4.37626025292789,6.760414691083428,5.272050929568543
3.332204510175204,3.261798158914541,2.6390573296152584,1.690799135011831,0.6931471805599453,0.0,5.71042701737487,4.031154277160791,6.7357800142423265,7.273353133143901
3.332204510175204,3.533285824325985,2.6390573296152584,2.3984186299477908,0.6931471805599453,2.63786621453243,5.683579767338681,3.9130512428253423,6.734591659972948,4.305478729698638
3.332204510175204,2.764037809596317,2.6390573296152584,2.1354897095220062,0.6931471805599453,0.9736231764902991,5.69035945432406,5.476713024917103,6.738152494595957,6.481851482839355
3.332204510175204,1.746419668294967,2.6390573296152584,2.0580996785263688,0.6931471805599453,1.0254290030054152,5.697093486505405,5.54566225314487,6.7580945044277305,6.234651816400843
