S00117_Actual,S00117_Simulated,S00108_Actual,S00108_Simulated
2.0794415416798357,2.636680193993027,1.3862943611198906,1.0166596193930002
2.0794415416798357,0.48516394085766423,1.3862943611198906,1.2072872877536733
2.0794415416798357,1.892718141778914,1.3862943611198906,1.6363216264820684
2.0794415416798357,1.4283747421093833,1.3862943611198906,2.9263952588660915
2.0794415416798357,2.5663066413984192,1.3862943611198906,1.698953403295939
2.0794415416798357,3.6549966116963786,1.3862943611198906,1.4186486130845966
2.0794415416798357,1.4315648845076017,1.3862943611198906,0.26585709465234675
2.0794415416798357,4.053952172971569,1.3862943611198906,2.057266129646445
2.0794415416798357,0.0,1.3862943611198906,0.30030773200307936
2.0794415416798357,2.0849018172006164,1.3862943611198906,1.8592345434859903
2.0794415416798357,4.962642919961357,1.3862943611198906,1.1880748419370886
2.0794415416798357,2.9706123928840102,1.3862943611198906,0.33178560424126613
2.0794415416798357,1.393520130626733,1.3862943611198906,2.3761872887773503
2.0794415416798357,2.092879602421473,1.3862943611198906,2.0533999707399024
2.0794415416798357,2.0184568639632596,1.3862943611198906,1.0602155839025127
2.0794415416798357,1.7289007529084899,1.3862943611198906,0.08866489793084265
2.0794415416798357,2.2167248872071754,1.3862943611198906,3.311548281800108
2.0794415416798357,4.53739169841183,1.3862943611198906,0.6435605413326706
2.0794415416798357,2.4328583161339936,1.3862943611198906,1.2238395973503196
2.0794415416798357,2.871433976147899,1.3862943611198906,0.4298695195516201
2.1972245773362196,2.6367661140711567,1.3862943611198906,0.8080393318469673
2.1972245773362196,3.5695278356368494,1.3862943611198906,0.09158899008050314
2.1972245773362196,2.449779686462489,1.3862943611198906,0.9436787626211751
2.1972245773362196,5.1165128834743285,1.3862943611198906,0.3208792769426858
