S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.4138470710537945,5.717027701406222,4.95120682139912,6.311734809152915,6.829001065076601,1.9459101490553132,1.4671944837521098,2.833213344056216,2.591106929746484,5.700443573390687,5.980875333624398,4.248495242049359,3.8369968680805067
5.783825182329737,5.962740836778443,5.720311776607412,5.092566007940714,6.302618975744905,6.311001334950091,1.9459101490553132,1.6580979710540191,2.9444389791664403,2.7568248900302708,5.69035945432406,5.691983673871238,4.248495242049359,3.9700069787378376
5.7745515455444085,5.943591287985382,5.720311776607412,4.8685763685276475,6.313548046277095,6.398797146224279,1.9459101490553132,2.5989127946016737,2.995732273553991,2.890814093642724,5.680172609017068,5.052702670606645,4.2626798770413155,4.267477101520694
5.755742213586912,6.157969328476021,5.720311776607412,5.45737268208568,6.3080984415095305,6.544720572026459,1.791759469228055,2.7973151652817125,2.995732273553991,2.507953397000631,5.631211781821365,5.707629509722852,4.23410650459726,4.178736043273539
5.765191102784844,6.0890655193478,5.726847747587197,4.636666053784626,6.298949246855942,5.767915583910287,1.791759469228055,0.2583506011265859,3.091042453358316,3.959254382321232,5.634789603169249,5.689275165037778,4.23410650459726,3.4790389949031337
5.765191102784844,5.483250294295827,5.733341276897746,5.919428487024666,6.298949246855942,6.658031538853233,1.791759469228055,2.833288206977304,2.772588722239781,4.8351405907976,5.66988092298052,5.344767916564779,4.23410650459726,3.8409273020786214
5.75890177387728,5.717448843362488,5.703782474656201,4.790657044122361,6.278521424165844,5.072909118625464,1.791759469228055,1.602131965776299,2.302585092994046,3.5141375265101176,5.6131281063880705,6.028687172759331,4.23410650459726,3.790733913034862
5.7745515455444085,6.175770396960113,5.717027701406222,5.936486294747158,6.278521424165844,6.67462879130167,1.791759469228055,1.4664493169984643,2.4849066497880004,4.613324536274744,5.616771097666572,4.889241581953528,4.23410650459726,3.7928817818442404
5.765191102784844,6.471171689370489,5.71042701737487,5.667529293288701,6.2878585601617845,6.862809654932437,1.791759469228055,3.0892889107191976,2.302585092994046,4.698659173132064,5.616771097666572,6.003371607319527,4.23410650459726,3.704032350737095
5.777652323222656,5.500375893576578,5.707110264748875,5.4131177457537225,6.3080984415095305,6.7533368112830034,1.791759469228055,1.1060010829322835,2.3978952727983707,3.993587607165966,5.66988092298052,6.846063439394683,4.23410650459726,3.887604176763663
5.777652323222656,6.637156331171619,5.707110264748875,5.005235937453323,6.3080984415095305,5.667529865938387,1.791759469228055,2.0182123847061892,2.302585092994046,2.7960156157086256,5.66988092298052,5.14727464799921,4.23410650459726,4.001729933582093
