S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.742313283561169,5.717027701406222,5.7607127054724385,6.311734809152915,5.904988869634512,1.9459101490553132,2.8178631269612815,2.833213344056216,2.516215900366788,5.700443573390687,6.0574841772300525,4.248495242049359,4.1892865738371565
5.783825182329737,6.5042898094399675,5.720311776607412,5.628687956037553,6.302618975744905,5.940451795362015,1.9459101490553132,2.6791840295945244,2.9444389791664403,1.8077419828641363,5.69035945432406,6.047393323726315,4.248495242049359,3.768302112273214
5.7745515455444085,6.480669311573766,5.720311776607412,4.775185189540848,6.313548046277095,6.700407876340721,1.9459101490553132,1.9174805451779646,2.995732273553991,2.3137226194348726,5.680172609017068,6.524266140175131,4.2626798770413155,3.409987365375766
5.755742213586912,6.539245896662862,5.720311776607412,5.208019549470738,6.3080984415095305,6.303641113597871,1.791759469228055,2.8440472601057007,2.995732273553991,4.071670852815233,5.631211781821365,5.329689450233297,4.23410650459726,3.948973788890933
5.765191102784844,5.731577112529131,5.726847747587197,4.574816747812556,6.298949246855942,5.497677652160172,1.791759469228055,1.0974900347323513,3.091042453358316,5.155039262304822,5.634789603169249,6.170160245828804,4.23410650459726,4.080494102984617
5.765191102784844,5.713580192787759,5.733341276897746,5.770309756818675,6.298949246855942,6.1065923139125164,1.791759469228055,1.8979405075186666,2.772588722239781,3.3286552023034535,5.66988092298052,5.597658906198451,4.23410650459726,4.022532674315379
5.75890177387728,6.412505619382639,5.703782474656201,4.985873411771536,6.278521424165844,6.391830609657496,1.791759469228055,1.6762706860908434,2.302585092994046,5.42992590367151,5.6131281063880705,5.812789866347854,4.23410650459726,4.335519427909073
5.7745515455444085,5.435127410341156,5.717027701406222,4.868789139748689,6.278521424165844,6.2715229698654005,1.791759469228055,2.212732803345247,2.4849066497880004,3.2266530395774007,5.616771097666572,6.487632702644449,4.23410650459726,4.201808939797135
5.765191102784844,5.338052301426518,5.71042701737487,5.292305474286883,6.2878585601617845,5.948540660957718,1.791759469228055,2.8369726716164005,2.302585092994046,2.835339665394778,5.616771097666572,6.051135921011599,4.23410650459726,3.727420457832348
5.777652323222656,6.258517129815223,5.707110264748875,5.200380107511258,6.3080984415095305,6.694638652938586,1.791759469228055,1.0367458539372552,2.3978952727983707,3.7175244051706002,5.66988092298052,4.900451807850587,4.23410650459726,4.138147785083282
5.777652323222656,6.229183290986493,5.707110264748875,5.663042730448599,6.3080984415095305,5.385821312564834,1.791759469228055,2.7265686123233186,2.302585092994046,3.642371176357997,5.66988092298052,5.533589010858979,4.23410650459726,4.034216452342357
