S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
4.454347296253507,2.999826586366925,1.791759469228055,1.3145347176935454,3.332204510175204,3.0269541224917087,1.0986122886681098,0.664494912609079,0.0,0.3594804897243226,0.0,0.045143420275289774,3.258096538021482,2.5343843620444226,4.894101477840304,4.339183241919254,0.0,0.1303948359032745,2.302585092994046,1.5851806544732807,0.0,0.4960677056471013
4.456283405280375,3.5206942894251014,1.791759469228055,1.801057816117873,3.332204510175204,2.1075174496402593,1.0986122886681098,1.057901029211996,0.0,0.0726341179583872,0.0,0.16987066483621915,3.258096538021482,2.7207978852251493,4.8972177159495125,3.7856926515467095,0.0,0.15029384986487465,2.302585092994046,1.9019491968961253,0.0,1.0689327837974438
4.458215773031428,3.5942187785957014,1.791759469228055,0.8772482042021527,3.332204510175204,3.0454555531967418,1.0986122886681098,0.6502441043785693,0.0,0.6866219347360024,0.0,0.21486988263082096,3.258096538021482,2.010435197734169,4.9003242732785735,4.638080841918272,0.0,0.0,2.302585092994046,0.3130516081002175,0.0,0.3177781844569438
4.460144413937834,2.881909409173279,1.791759469228055,2.424915725305876,3.332204510175204,2.712005854907688,1.0986122886681098,1.467933414895326,0.0,0.6397145971911408,0.0,0.0,3.258096538021482,3.207644371889868,4.903421209789107,4.323041656471122,0.0,0.3165131680082156,2.302585092994046,0.0,0.0,1.304683958063458
4.4620693423474185,4.1659331234919055,1.791759469228055,1.0741215666715491,3.332204510175204,2.859147712801514,1.0986122886681098,0.0,0.0,0.8347215458327971,0.0,0.26189321439325847,3.258096538021482,2.7863314335933485,4.906508584887358,3.992579923087338,0.0,0.21333863330939917,2.302585092994046,0.17162819126184892,0.0,1.3106268659534512
4.4639905725253115,4.598943913773585,1.791759469228055,1.2655963536811785,3.332204510175204,3.4814205670794847,1.0986122886681098,1.03060709554318,0.0,0.0,0.0,0.00405541892078555,3.258096538021482,2.4116128523557645,4.909586457431038,3.6587284318786693,0.0,0.0,2.302585092994046,1.8788106922719956,0.0,0.7045699418740717
4.465908118654584,4.3251925441487264,1.791759469228055,0.7469806699196239,3.332204510175204,2.796163923286185,1.0986122886681098,0.4566128044442634,0.0,0.026732536618179314,0.0,0.3671208360763878,3.258096538021482,2.8364103555809206,4.912654885736052,4.171447227529528,0.0,0.2635109754150339,2.302585092994046,3.6138535068150577,0.0,0.8324016377801982
4.465908118654584,3.3300113471334436,1.791759469228055,1.0979768856933496,3.332204510175204,3.2894577709689283,1.0986122886681098,1.261123764057102,0.0,0.1595264206601649,0.0,0.20822541967320762,3.258096538021482,2.3935249720717655,4.912654885736052,4.062087697890338,0.0,0.6066020379023939,2.302585092994046,1.754839837693823,0.0,0.7888934083025723
4.465908118654584,3.534843579144032,1.791759469228055,1.9832836738193806,3.332204510175204,3.026718839724071,1.0986122886681098,0.0,0.0,0.0,0.0,0.3917990704864584,3.258096538021482,2.6239349625486446,4.952299717083292,3.768213614487866,0.0,0.3518430556716313,2.302585092994046,3.1820061142427853,0.0,0.0
4.465908118654584,1.7364950846403358,1.791759469228055,1.5191668672810064,3.332204510175204,2.4826958057576465,1.0986122886681098,1.2014785916702353,0.0,0.704287936947284,0.0,0.0,3.258096538021482,1.6034460973895064,4.990432586778736,4.410543522109034,0.0,0.0,2.302585092994046,1.6485956171343354,0.0,0.4754945682011472
