S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1481_Actual,S1481_Simulated
0.0,0.9071098113340569,4.248495242049359,4.134769788868201,4.1588830833596715,2.499131140053135,1.3862943611198906,1.5415685703871407,2.4849066497880004,3.085545834700197
0.0,0.20090575944774758,4.248495242049359,4.0876835819095145,4.1588830833596715,1.2067020204146701,1.3862943611198906,1.8348363732074429,2.4849066497880004,3.7605935875036094
0.0,0.9694169720029344,4.248495242049359,4.285684365473627,4.1588830833596715,3.164132854183931,1.3862943611198906,1.5629434538026648,2.4849066497880004,1.9739441055478522
0.0,0.0,4.248495242049359,3.902320609857936,4.1588830833596715,2.836998072475999,1.3862943611198906,0.911179261705834,2.498699971920336,2.824070410633572
0.0,0.8157342755539304,4.248495242049359,4.208657676682587,4.1588830833596715,1.0479126835976373,1.3862943611198906,1.6769157496374936,2.512305623976115,2.865906386488862
0.0,1.7542956864756034,4.248495242049359,4.2174017608365375,4.1588830833596715,2.2327588700522347,1.3862943611198906,1.3329557944780897,2.5257286443082556,3.455262571829452
0.0,1.9676035674514591,4.248495242049359,4.324987701314029,4.1588830833596715,1.7425042163382511,1.3862943611198906,1.661759091234447,2.538973871058276,2.7056258404099087
0.0,1.5743492445137752,4.248495242049359,3.834194924920879,4.1588830833596715,4.26415833248029,1.3862943611198906,1.4526110080298604,2.5520459526256287,3.820246899911684
0.0,0.37605346592134603,4.248495242049359,3.9465105143820023,4.1588830833596715,2.622897290060955,1.3862943611198906,1.8254095412947295,2.5649493574615367,2.6649708658446274
0.0,0.4723450518842694,4.248495242049359,4.317310314671688,4.1588830833596715,4.37546127510722,1.3862943611198906,1.411945164419153,2.5649493574615367,3.2420816820444367
0.0,1.555896644061773,4.248495242049359,3.5551149970574047,4.1588830833596715,2.7983610696630397,1.3862943611198906,1.6833335193180947,2.5649493574615367,3.519798819072109
0.0,1.4263180545116492,4.248495242049359,4.558566023777231,4.1588830833596715,3.538298280229793,1.3862943611198906,1.9777286919498815,2.5649493574615367,2.723235175740607
