RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.682677344927075,1.791759469228055,2.238541097877218,1.0986122886681098,1.7757493002292488,5.924255797414532,5.426481897654738,6.863803391452954,6.420681856052822
3.1354942159291497,3.4692119201462077,1.791759469228055,2.5787064999374945,1.0986122886681098,1.8257088395125822,6.018593214496234,5.893164097266622,6.893656354602635,6.1901562849190555
3.1354942159291497,3.5266529305046754,1.791759469228055,2.4846657871805466,1.0986122886681098,1.8384037146467296,6.025865973825314,5.451116722722237,6.904750769961838,6.2594509901306346
3.1354942159291497,3.905931384241613,1.791759469228055,2.096561575309981,1.0986122886681098,1.8925532005894157,6.028278520230698,5.626081902595657,6.907755278982137,6.432347037705087
3.1354942159291497,3.824606757724366,1.791759469228055,2.32841917758997,1.0986122886681098,1.6501552784638214,6.018593214496234,5.03978382973614,6.926577033222725,6.410774426587697
3.258096538021482,3.981771755861476,1.791759469228055,2.2174007295854747,1.0986122886681098,2.298677051347671,5.937536205082426,5.079696439568982,6.903747257584598,6.504531387694949
3.258096538021482,3.5426890418843,2.772588722239781,2.3057814844215185,1.3862943611198906,1.4567678874962535,6.016157159698354,5.5889312441513574,7.00397413672268,5.982842473123757
3.332204510175204,3.508020190028192,2.6390573296152584,2.6572520587972925,0.6931471805599453,1.5967634398811388,5.713732805509369,5.186240930833571,6.760414691083428,6.303190225453551
3.332204510175204,3.6100441792278173,2.6390573296152584,2.3404667158606864,0.6931471805599453,1.4473843712101941,5.71042701737487,5.064592869927738,6.7357800142423265,6.375001126057465
3.332204510175204,3.484694051862602,2.6390573296152584,2.062327465275834,0.6931471805599453,1.7253863852937448,5.683579767338681,5.953495508581456,6.734591659972948,6.173371975867644
3.332204510175204,3.5929341334346803,2.6390573296152584,2.197251005168071,0.6931471805599453,2.189655656094835,5.69035945432406,4.822171173321029,6.738152494595957,6.335754265113651
3.332204510175204,3.130752214404686,2.6390573296152584,2.2243146574924566,0.6931471805599453,1.7318047173582174,5.697093486505405,5.011220569799585,6.7580945044277305,6.256080789636855
