S00117_Actual,S00117_Simulated,S00108_Actual,S00108_Simulated
2.0794415416798357,2.636680193993027,1.3862943611198906,1.0166596193930002
2.0794415416798357,1.8205100431664596,1.3862943611198906,1.008466441365583
2.0794415416798357,3.3487999659496364,1.3862943611198906,1.7374165882734527
2.0794415416798357,2.4433033872768513,1.3862943611198906,1.0562657800242397
2.0794415416798357,4.170846767321946,1.3862943611198906,0.0
2.0794415416798357,0.9784040762750903,1.3862943611198906,1.7658346739279902
2.0794415416798357,1.9107385887748598,1.3862943611198906,1.018885216232955
2.0794415416798357,3.9384615284340354,1.3862943611198906,1.1064485882031954
2.0794415416798357,2.82977893615102,1.3862943611198906,0.989290455414521
2.0794415416798357,4.2962041475791946,1.3862943611198906,0.0
2.0794415416798357,0.3701506176925977,1.3862943611198906,0.7891440914891883
2.0794415416798357,4.232069564311591,1.3862943611198906,1.0501766808025417
2.0794415416798357,3.0200704377174787,1.3862943611198906,1.4202207975346965
2.0794415416798357,1.8202847742288886,1.3862943611198906,0.9840896433369463
2.0794415416798357,2.8385394114474827,1.3862943611198906,1.3435566144449906
2.0794415416798357,0.1678905245004052,1.3862943611198906,0.8747322161521399
2.0794415416798357,3.1303038019563467,1.3862943611198906,1.0415619715668438
2.0794415416798357,4.579664123829237,1.3862943611198906,0.0
2.0794415416798357,1.153989385300427,1.3862943611198906,0.6948654074941338
2.0794415416798357,2.338625066507612,1.3862943611198906,0.8812397671794523
2.1972245773362196,0.9503568427293105,1.3862943611198906,0.0
2.1972245773362196,1.966020326434843,1.3862943611198906,1.031664955416402
2.1972245773362196,2.300200211245375,1.3862943611198906,0.0
2.1972245773362196,4.1219092890886495,1.3862943611198906,0.8835275522590017
