UselessImportCheck_Actual,UselessImportCheck_Simulated
0.6931471805599453,0.9419256201061317
0.6931471805599453,1.0983430439382593
0.6931471805599453,1.2036200882608206
0.6931471805599453,1.2688218158056759
0.6931471805599453,0.5477334192118286
0.6931471805599453,1.1983005408513079
0.6931471805599453,0.6138119363820178
0.6931471805599453,1.1287605361827309
0.6931471805599453,0.6184722561203086
0.6931471805599453,1.0744749038776211
0.6931471805599453,1.6816796241331602
0.6931471805599453,0.7050387616207693
0.6931471805599453,1.4556622482871144
0.6931471805599453,1.1558830486474405
0.6931471805599453,0.6711377706657593
0.6931471805599453,0.7779414627850155
0.6931471805599453,0.8908389338254087
0.6931471805599453,1.0075168747156995
0.6931471805599453,0.3476227104011458
0.6931471805599453,0.9758677963681188
0.6931471805599453,2.160529390618067
0.6931471805599453,0.9439902299636472
0.6931471805599453,1.4725027242578457
0.0,1.2339751261491867
