UselessImportCheck_Actual,UselessImportCheck_Simulated
0.6931471805599453,0.9419256201061317
0.6931471805599453,0.8157312059646776
0.6931471805599453,1.4479595848124514
0.6931471805599453,0.9538820350978147
0.6931471805599453,0.6466389000243802
0.6931471805599453,0.3312584432057648
0.6931471805599453,0.7111692449667315
0.6931471805599453,0.5339193066320425
0.6931471805599453,1.2694421945816274
0.6931471805599453,0.0
0.6931471805599453,1.5761696714152031
0.6931471805599453,1.366802497958214
0.6931471805599453,2.146056640540101
0.6931471805599453,0.28835856575023566
0.6931471805599453,1.3050123292667601
0.6931471805599453,1.5136983552063952
0.6931471805599453,1.2729412260889985
0.6931471805599453,1.4578705045395621
0.6931471805599453,1.3354079418026008
0.6931471805599453,0.8478225669182788
0.6931471805599453,0.9657440600266761
0.6931471805599453,0.7990775882603586
0.6931471805599453,0.908591754010829
0.0,0.8288996192613147
