UselessImportCheck_Actual,UselessImportCheck_Simulated
0.6931471805599453,0.9419256201061317
0.6931471805599453,0.8589506941556315
0.6931471805599453,1.4211975069147038
0.6931471805599453,0.17242140174101328
0.6931471805599453,1.377732708907772
0.6931471805599453,0.9173599933208396
0.6931471805599453,0.8312287834631948
0.6931471805599453,0.16471783551183927
0.6931471805599453,1.5753788469258003
0.6931471805599453,1.236538297299272
0.6931471805599453,1.1318391615264312
0.6931471805599453,0.6228714762497243
0.6931471805599453,0.9811111201564123
0.6931471805599453,0.3820200359898762
0.6931471805599453,0.5513122458993199
0.6931471805599453,0.5319950173124067
0.6931471805599453,0.8863917204952733
0.6931471805599453,0.7354256838399769
0.6931471805599453,0.6680424616790104
0.6931471805599453,0.7074688471586312
0.6931471805599453,0.8657974824958641
0.6931471805599453,1.3331060972016247
0.6931471805599453,0.3568286431611948
0.0,0.9497794999464407
