S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated
4.406719247264253,4.181531202167077,1.0986122886681098,1.0400762128809047,1.791759469228055,1.7791560542061882,2.5649493574615367,0.7997232563008877,3.295836866004329,2.8403309614286116,3.6888794541139363,3.64862190693301,3.6635616461296463,3.42740187791648,0.0,0.0,1.6094379124341003,1.208443618175531,1.6094379124341003,1.4124946207788092
4.418840607796598,4.366397672298973,1.0986122886681098,1.3279799921260649,1.791759469228055,1.5999996711680162,2.5649493574615367,0.0,3.295836866004329,2.6127951278087873,3.6888794541139363,3.7113631398672653,3.6635616461296463,3.7997579155908885,0.0,0.0,1.6094379124341003,1.011251033108834,1.6094379124341003,1.3764658583659137
4.418840607796598,4.805458493107245,1.0986122886681098,1.0774754469175734,1.791759469228055,2.33745489222097,2.5649493574615367,0.647914710147681,3.295836866004329,2.474864637726856,3.6971782569286313,3.5843932508592977,3.6635616461296463,3.493706469212094,0.0,0.0,1.6094379124341003,1.0142258623939304,1.6094379124341003,1.4934570080787732
4.418840607796598,4.604029709772608,1.0986122886681098,1.0992203723142484,1.791759469228055,2.0660505750602884,2.5649493574615367,0.0,3.295836866004329,2.512687717608407,3.7054087560651467,3.691237019114106,3.6635616461296463,2.9526201423890206,0.0,7.212791668797744e-07,1.6094379124341003,0.7404090896485572,1.6094379124341003,1.3378068466136086
4.418840607796598,4.921976317943578,1.0986122886681098,1.1582607349656708,1.791759469228055,1.951230545792385,2.5649493574615367,0.0,3.295836866004329,3.3599434254026184,3.713572066704308,3.7430628912816695,3.6635616461296463,3.7637783479293634,0.0,1.4398672218413163e-06,1.6094379124341003,1.13768258544685,1.6094379124341003,1.415849316330164
4.430816798843313,4.137378187807026,1.0986122886681098,0.9275152306375959,1.791759469228055,1.3169906190422644,2.5649493574615367,1.5510423290867634,3.295836866004329,2.6509971599551365,3.7376696182833684,3.69723404841059,3.6635616461296463,3.3501077806449953,0.0,0.0,1.6094379124341003,1.0615418145951425,1.6094379124341003,1.5021900884853077
4.442651256490317,4.33898148252045,1.0986122886681098,0.8407393928081652,1.791759469228055,2.000305724243499,2.5649493574615367,0.0,3.295836866004329,3.0429619890231336,3.7612001156935624,3.6089274923746144,3.6635616461296463,3.4874761809670565,0.0,0.0,1.6094379124341003,1.626670776941253,1.6094379124341003,1.4600880872685766
4.454347296253507,3.831410772359355,1.0986122886681098,1.2314931103476077,1.791759469228055,2.1495482767639964,2.5649493574615367,1.5206750474338757,3.295836866004329,2.863298353180471,3.7612001156935624,3.597882791414949,3.7612001156935624,3.3023157358749473,0.0,0.0,1.6094379124341003,1.1544053375660552,1.6094379124341003,1.3100420727747015
4.465908118654584,4.672495721712077,1.0986122886681098,1.3288211209345422,1.791759469228055,2.258507182603306,2.5649493574615367,1.1311334097876582,3.295836866004329,2.9686951893101887,3.7612001156935624,3.805310342594471,3.7612001156935624,3.4813315206324145,0.0,0.0,1.6094379124341003,0.9883945816746356,1.6094379124341003,1.4932472325608865
4.473541743509655,4.073545469097529,1.0986122886681098,0.8859421197627864,1.8458266904983307,2.183440120693898,2.5649493574615367,0.0,3.295836866004329,2.398099384094908,3.7689221617874726,3.6063749896194124,3.784189633918261,3.3118346835879087,0.0,0.0,1.6094379124341003,0.9355493894212692,1.6094379124341003,1.4117309384604357
4.481117537318112,4.27968691154792,1.0986122886681098,1.057267374859416,1.8971199848858813,2.339699238171421,2.5649493574615367,0.5988397454441678,3.295836866004329,3.354877125095283,3.7765850345330416,3.674217188419413,3.8066624897703196,3.3793995474394953,0.0,0.0,1.6094379124341003,1.2197086228416874,1.6094379124341003,1.4197275882573588
4.48863636973214,4.204518828833488,1.0986122886681098,0.8845380946447811,1.9459101490553132,1.2130132078059421,2.5649493574615367,2.758717319015946,3.295836866004329,3.2900906689853016,3.784189633918261,3.6421338467549678,3.828641396489095,3.3712142821688915,0.0,0.0,1.6094379124341003,0.9901156214430087,1.6094379124341003,1.5375802967616659
