,Actual_last_5_vals,Mean_Simulation,Simulated_28,Simulated_13,Simulated_15,Simulated_2,Simulated_22,Simulated_18,Simulated_25,Simulated_16,Simulated_19,Simulated_29,Simulated_8,Simulated_1,Simulated_7,Simulated_10,Simulated_5,Simulated_11,Simulated_6,Simulated_17,Simulated_14,Simulated_0,Simulated_26,Simulated_21,Simulated_3,Simulated_12,Simulated_4,Simulated_23,Simulated_20,Simulated_9,Simulated_27,Simulated_24
0,16985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17286.333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17395.666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46
6,,9245.01,16500.94,11970.42,15933.46,12088.7,7499.62,6233.05,606.58,2926.74,-2390.53,16966.13,10240.94,885.52,6940.43,11054.09,7623.88,22265.41,15181.79,8630.65,5575.18,8983.29,20905.48,-15321.2,8268.56,7628.62,24855.53,15400.26,4364.96,23590.81,-10630.08,12571.01
7,,8579.66,5627.52,3863.29,9396.4,9550.38,12479.96,-7171.12,3267.97,13317.56,11358.48,5545.88,17361.73,-7832.21,14579.65,13752.04,2792.86,-8205.01,2807.34,19135.27,18384.45,26166.95,11276.05,6911.66,-9451.55,-3237.86,18301.21,11552.85,29826.29,-16494.75,15256.72,27269.8
8,,8651.77,4424.68,12344.13,21367.57,20222.83,-3884.31,13258.55,8039.92,1464.45,133.97,8486.95,12910.74,11872.77,-1391.6,1382.48,18901.97,17878.53,18030.22,-14897.13,-8658.29,7549.55,14925.87,6730.19,-3180.56,-9791.35,-3606.23,32255.61,5784.6,22570.72,17031.53,27394.79
9,,10416.86,13403.3,18991.36,11019.47,19003.0,10027.28,8531.45,-2295.95,663.44,8474.76,-1833.76,27948.45,629.86,12502.13,-636.05,22532.04,9124.88,19651.77,14970.43,696.71,5478.81,34732.0,5107.94,-6289.48,3345.24,14591.81,21946.04,-6286.73,12314.75,-4940.02,39100.8
10,,7135.39,5599.91,8041.91,9215.69,6722.69,1185.76,7655.59,8342.19,9831.26,14374.48,18153.21,11971.47,8152.7,-13435.18,-9276.4,19644.65,3501.39,20996.09,1660.16,2203.48,-14736.96,2202.29,24261.79,10637.32,19968.06,19958.8,-3405.25,-5744.78,11426.27,18014.16,-3061.12
11,MAE,,3159.51,3435.86,3817.32,4064.05,4086.83,4295.85,4746.93,5115.46,5352.22,5698.03,6067.44,6466.11,6833.96,6952.58,7047.1,7326.3,7363.86,7457.95,7572.79,7626.94,8313.2,8431.85,8508.04,8630.22,9098.07,9133.68,9762.94,9921.32,10194.59,13273.27
