RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated
0.0,0.48069730238805325,0.0,0.3330249998781985,0.0,0.4384588908821911,0.0,0.366611078015905,0.0,0.22552910144113708
0.0,0.31121807689150655,0.0,0.2639338533019172,0.0,0.0,0.0,2.8903845167806823,0.0,0.0
0.0,1.8412613914561216,0.0,0.0,0.0,0.0,0.0,0.9933183832985168,0.0,0.2834742707078779
0.0,0.9237602620279655,0.0,0.5457196786263123,0.0,0.5463245809621201,0.0,0.5464952007291162,0.0,0.0
0.0,2.5412408117731853,0.0,1.1336348503144065,0.0,0.0,0.0,1.6475877940089334,0.0,0.0
0.0,0.9562073207305851,0.0,0.0,0.0,0.0,0.0,1.6725460623021187,0.0,0.0
0.0,0.0,0.0,0.7484035412281227,0.0,0.14147057674445207,0.0,0.36497430803709796,0.0,0.46946290752547626
0.0,1.7760883444721363,0.0,0.280854111452696,0.0,0.8570614074170881,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8510867358587859,0.0,0.5232429652073984,0.0,1.2422680044158607,0.0,0.07027941679784461
0.0,1.2518596025207587,0.0,0.21055941820695817,0.0,2.0251760877880884,0.0,0.7571506324323696,0.0,0.4866883596289242
0.0,0.0,0.0,0.14655304482840317,0.0,1.692676543001754,0.0,0.0,0.0,0.3006011807856721
0.0,0.819151914786064,0.0,1.242719344398043,0.0,1.1468560493190834,0.0,0.0,0.0,0.12077401746432354
