S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated
4.406719247264253,3.9736462603351703,1.0986122886681098,0.7506859406485378,1.791759469228055,1.3000568012839122,2.5649493574615367,2.9404301144203595,3.295836866004329,2.3621206429605626,3.6888794541139363,2.945350239029016,3.6635616461296463,3.4455535302596,0.0,0.00845563664876762,1.6094379124341003,0.8320702696305738,1.3862943611198906,1.0863350080236112
4.406719247264253,3.643754033741192,1.0986122886681098,0.01734360374846433,1.791759469228055,1.908365472877196,2.5649493574615367,7.689218901013093,3.295836866004329,0.8817307967417329,3.6888794541139363,2.6797303120386,3.6635616461296463,3.7621323689498776,0.0,0.06772305135733347,1.6094379124341003,2.0548050432999263,1.3862943611198906,1.1656779192011233
4.406719247264253,3.178573066251465,1.0986122886681098,1.129191316111025,1.791759469228055,0.0,2.5649493574615367,0.0,3.295836866004329,3.0766957790218066,3.6888794541139363,4.1853042852912745,3.6635616461296463,2.699813371622774,0.0,0.0,1.6094379124341003,0.5614057618323883,1.3862943611198906,1.3854590588043723
4.406719247264253,3.0517314137164724,1.0986122886681098,0.8682591279213883,1.791759469228055,1.4475029255419092,2.5649493574615367,3.417938911804548,3.295836866004329,2.365219904464583,3.6888794541139363,2.5232730424189223,3.6635616461296463,3.1649095963737888,0.0,0.0,1.6094379124341003,0.01609503472286833,1.3862943611198906,2.1856984360704317
4.406719247264253,4.197515574044798,1.0986122886681098,0.33845144191367743,1.791759469228055,0.6278355312284919,2.5649493574615367,7.430136408260654,3.295836866004329,1.5070174935768923,3.6888794541139363,3.1273544077239914,3.6635616461296463,2.771973137253278,0.0,0.0,1.6094379124341003,1.087095068049379,1.3862943611198906,2.589379938065421
4.406719247264253,3.6188909292010076,1.0986122886681098,1.824976063846703,1.791759469228055,0.0,2.5649493574615367,0.04042308734013966,3.295836866004329,4.209787087204966,3.6888794541139363,2.371625006677104,3.6635616461296463,3.716058509929825,0.0,0.221618966139423,1.6094379124341003,1.0613765520015754,1.3862943611198906,2.460912941345858
4.406719247264253,2.9292234053549775,1.0986122886681098,0.9000256502986149,1.791759469228055,0.6830077905460319,2.5649493574615367,0.0,3.295836866004329,3.5968127348374446,3.6888794541139363,2.610961239728644,3.6635616461296463,2.9144023127976055,0.0,0.0,1.6094379124341003,0.23096096431483948,1.6094379124341003,1.2612232689557739
4.406719247264253,3.1733508351580384,1.0986122886681098,0.0,1.791759469228055,2.1598382864867616,2.5649493574615367,1.341465232970193,3.295836866004329,2.350344409045524,3.6888794541139363,5.030673237948186,3.6635616461296463,4.200994926855721,0.0,0.1535928469860836,1.6094379124341003,1.7177614550250433,1.6094379124341003,1.578268239220857
4.406719247264253,4.377598974860639,1.0986122886681098,1.3989488389168883,1.791759469228055,0.8643839605063743,2.5649493574615367,5.266696437647992,3.295836866004329,0.9362616708121207,3.6888794541139363,3.637646128299341,3.6635616461296463,4.319087803786301,0.0,0.022170483216908943,1.6094379124341003,1.0120500448383514,1.6094379124341003,2.4833358134457924
4.406719247264253,2.738115380429983,1.0986122886681098,0.0,1.791759469228055,0.5386086714122206,2.5649493574615367,2.3105720321442047,3.295836866004329,1.7722355554356461,3.6888794541139363,2.2932073736182894,3.6635616461296463,4.57505714184544,0.0,0.011558061387523657,1.6094379124341003,0.09397516410475315,1.6094379124341003,1.4014029306529314
4.406719247264253,3.7635155614689517,1.0986122886681098,1.2686684582148682,1.791759469228055,1.9481682534352724,2.5649493574615367,3.101732027982824,3.295836866004329,2.629429100628863,3.6888794541139363,3.13844781117985,3.6635616461296463,2.0268800469515473,0.0,0.1091212746940708,1.6094379124341003,0.15832415083006568,1.6094379124341003,2.2826901316885055
4.406719247264253,3.837240305992695,1.0986122886681098,0.2810522398914489,1.791759469228055,2.737505378134947,2.5649493574615367,5.3196493712510495,3.295836866004329,0.8784692677600319,3.6888794541139363,2.4976532905874755,3.6635616461296463,2.7734135189114606,0.0,0.05735584075046787,1.6094379124341003,0.8424996588913893,1.6094379124341003,2.488694628003512
4.406719247264253,2.9822483185328177,1.0986122886681098,1.2780179974066375,1.791759469228055,3.6479997748831754,2.5649493574615367,4.950861372616286,3.295836866004329,3.5287809410341477,3.6888794541139363,3.0764038714573294,3.6635616461296463,4.280787322531836,0.0,0.0,1.6094379124341003,0.5024537560961159,1.6094379124341003,0.6859830556979256
4.418840607796598,3.920192145967954,1.0986122886681098,0.474532456750036,1.791759469228055,1.571014375310622,2.5649493574615367,3.649309745813265,3.295836866004329,0.25128193051641246,3.6888794541139363,1.8570583788771227,3.6635616461296463,2.8578675231974873,0.0,0.0,1.6094379124341003,0.0,1.6094379124341003,1.439303576001588
4.418840607796598,5.072213262324251,1.0986122886681098,0.5419112266161943,1.791759469228055,0.9504826601415035,2.5649493574615367,0.0,3.295836866004329,1.6808763516703675,3.6971782569286313,2.346558176635114,3.6635616461296463,4.306376449061905,0.0,0.0023382799464697034,1.6094379124341003,0.516731469680592,1.6094379124341003,0.959284195232939
4.418840607796598,2.8735950362422784,1.0986122886681098,1.285929838293313,1.791759469228055,0.9391550656612568,2.5649493574615367,3.642679711864937,3.295836866004329,2.968495624614511,3.7054087560651467,2.7506151446438167,3.6635616461296463,4.392711407414147,0.0,0.07682654881442784,1.6094379124341003,0.0,1.6094379124341003,2.186960853391244
