S00117_Actual,S00117_Simulated
2.0794415416798357,2.636680193993027
2.0794415416798357,1.9301228962346126
2.0794415416798357,2.1954846826830816
2.0794415416798357,3.230911601964907
2.0794415416798357,3.0788899262034257
2.0794415416798357,0.0
2.0794415416798357,2.6936631544814857
2.0794415416798357,4.565787111284565
2.0794415416798357,0.8536633687903297
2.0794415416798357,2.888931158621565
2.0794415416798357,3.1162109031407885
2.0794415416798357,2.3174659947151337
2.0794415416798357,1.5430200110323005
2.0794415416798357,3.677616743418727
2.0794415416798357,4.909679292040412
2.0794415416798357,3.541859406487804
2.0794415416798357,3.636001844905126
2.0794415416798357,2.9207633173618395
2.0794415416798357,2.482759646605599
2.0794415416798357,2.0883329266766397
2.1972245773362196,3.310052860351207
2.1972245773362196,4.864886715861493
2.1972245773362196,0.5347632156029039
2.1972245773362196,4.247930439033675
