S00117_Actual,S00117_Simulated
2.0794415416798357,2.636680193993027
2.0794415416798357,3.498413657109356
2.0794415416798357,5.215058797943779
2.0794415416798357,3.2658597474537125
2.0794415416798357,3.5424120759605886
2.0794415416798357,4.938327922553776
2.0794415416798357,3.8573313405496443
2.0794415416798357,3.138917750981607
2.0794415416798357,0.5039585033494665
2.0794415416798357,2.4772704211080883
2.0794415416798357,2.208455670083453
2.0794415416798357,3.6737934763163813
2.0794415416798357,2.635661511088249
2.0794415416798357,2.456444688737817
2.0794415416798357,3.6114565185910577
2.0794415416798357,1.6178439956644357
2.0794415416798357,3.0210516550702793
2.0794415416798357,1.1870700998267463
2.0794415416798357,1.4947162979470625
2.0794415416798357,0.5289252211020257
2.1972245773362196,1.953350157166959
2.1972245773362196,2.7673885691246625
2.1972245773362196,2.450075466382879
2.1972245773362196,4.712739555192457
