S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.6094379124341003,1.5756497927369877,0.0,0.18529177914319295,0.6931471805599453,0.6743462050229961,0.0,1.1795748374291268,1.9459101490553132,2.628571057555208,4.237963789997018,3.400715103324849,1.0986122886681098,0.9743739085513304,1.6094379124341003,1.566371245538988,1.0986122886681098,1.0986074641099446,0.0,0.28515064114304844
1.6094379124341003,2.036736010212366,0.0,0.4352988758766738,0.6931471805599453,0.6814063818136256,0.0,0.0,1.9459101490553132,2.5185411097265424,4.238925791033208,4.023780451263917,1.0986122886681098,0.6320938510969678,1.6094379124341003,1.400004251231517,1.0986122886681098,1.098608432242678,0.0,0.0
1.6094379124341003,1.7489499077156845,0.0,0.0,0.6931471805599453,0.585437334487699,0.0,0.0,1.9459101490553132,1.9280435454036988,4.239886867512759,2.4525586654775373,1.0986122886681098,0.588844521182323,1.6094379124341003,1.4860443600793916,1.0986122886681098,1.0986034412750925,0.0,0.9174923235728301
1.6094379124341003,1.5694435344904398,0.0,0.4043623541553565,0.6931471805599453,0.6549492005228645,0.0,1.4300506947176592,1.9459101490553132,2.528976933949277,4.240847021211102,1.755082495378454,1.0986122886681098,0.8564778309616676,1.6094379124341003,1.4642141444250218,1.0986122886681098,1.0986136458119107,0.0,0.24564015340222373
1.6094379124341003,1.3756756065720077,0.0,0.14994475544465385,0.6931471805599453,0.7242697860333809,0.0,1.776821059628704,1.9459101490553132,2.5812863069777503,4.241806253898562,3.5043750222103007,1.0986122886681098,0.9128826630001461,1.6094379124341003,1.6635392052489482,1.0986122886681098,1.0986072571003584,0.0,0.6325702326223692
1.6094379124341003,1.5777939836372754,0.0,0.07683906935996071,0.6931471805599453,0.7282293209294337,0.0,0.9411495056572146,1.9459101490553132,2.2609922281740182,4.242764567340374,1.8458961812578685,1.0986122886681098,0.8730484380731811,1.6094379124341003,1.6435652105691134,1.0986122886681098,1.0986115935750724,0.0,0.6199393904264142
1.6094379124341003,2.086997271992579,0.0,0.36256218054913775,0.6931471805599453,0.5187629541001282,0.0,2.46275757534194,1.9459101490553132,2.7099790655550864,4.243721963296702,2.497445810597787,1.0986122886681098,0.8245217862807008,1.6094379124341003,1.5588595499851068,1.0986122886681098,1.0986043056506918,0.0,0.5947005496145399
1.6094379124341003,1.6573583976842987,0.0,0.0,0.6931471805599453,0.7034335842422349,0.0,0.9961149507926756,1.9459101490553132,2.378182856845905,4.244678443522658,4.8194488274739165,1.0986122886681098,0.9050452083302485,1.6094379124341003,1.5043290832395546,1.0986122886681098,1.0986070846342322,0.0,0.054787926963423494
1.6094379124341003,1.7065422640880685,0.0,0.14596490360813064,0.6931471805599453,0.6233954134966119,0.0,0.3441547648461367,1.9459101490553132,3.151659033266623,4.2456340097683265,4.05847854958814,1.0986122886681098,0.881003824043392,1.6094379124341003,1.5507674457300842,1.0986122886681098,1.0986026747370063,0.0,0.373099168306409
1.6094379124341003,1.3203604671281726,0.0,0.30888523466509554,0.6931471805599453,0.7239252330964321,0.0,0.8378823968258678,1.9459101490553132,2.666164797543215,4.246588663778778,2.0956683101558724,1.0986122886681098,0.8745801770615906,1.6094379124341003,1.5754123824172714,1.0986122886681098,1.098605666264659,0.0,0.5198456111123667
1.6094379124341003,1.5974801667405658,0.0,0.47368489979067024,0.6931471805599453,0.6331392578120598,0.0,0.8791572070673013,1.9459101490553132,1.7283364420732665,4.2475424072940875,3.094715915702231,1.0986122886681098,1.1414384875339718,1.6094379124341003,1.6956931304693699,1.0986122886681098,1.0986102727080604,0.0,0.36391952968192204
1.6094379124341003,1.6031304615544755,0.0,0.25851441453562546,0.6931471805599453,0.7236286167481804,0.0,1.9406994115483247,1.9459101490553132,3.260088107071293,4.248495242049359,1.6110741082607065,1.0986122886681098,1.2252903263042412,1.6094379124341003,1.5435649191493048,1.0986122886681098,1.0986105258569547,0.0,0.11400943800817842
