,Actual_last_5_vals,Mean_Simulation,Simulated_24,Simulated_25,Simulated_28,Simulated_29,Simulated_9,Simulated_2,Simulated_15,Simulated_12,Simulated_22,Simulated_6,Simulated_20,Simulated_3,Simulated_8,Simulated_7,Simulated_11,Simulated_13,Simulated_0,Simulated_5,Simulated_23,Simulated_10,Simulated_17,Simulated_21,Simulated_26,Simulated_4,Simulated_19,Simulated_14,Simulated_1,Simulated_18,Simulated_27,Simulated_16
0,5600.777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5581.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5561.888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5542.444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88,4958.88
6,,4656.04,4380.63,5388.97,4412.8,4642.84,4097.63,5052.35,4500.72,4292.35,4307.91,5604.62,5408.02,3977.37,4457.57,4410.4,6685.3,3775.78,4204.69,3454.27,4181.32,4491.74,4085.42,3468.53,5608.09,5772.05,3340.07,4916.13,4785.35,6204.4,3749.72,6024.22
7,,4938.24,4513.59,4429.29,5280.4,5316.02,5334.34,5562.36,5125.48,3609.87,5267.04,4197.47,5298.68,4847.42,5142.74,6310.39,4533.34,5731.77,3405.16,4180.4,5033.13,4722.23,5862.54,4350.67,4464.85,3672.77,5375.48,7027.21,5962.54,3348.99,2946.36,7294.53
8,,4869.18,5263.13,4623.17,4298.72,5825.79,4629.04,5385.82,3580.79,5364.6,5279.0,5142.31,6086.18,5883.68,3526.49,5634.23,4888.57,5302.67,6386.24,4262.26,6323.8,1715.13,3874.09,2803.01,5091.22,3706.18,3840.1,4745.14,7281.39,4790.87,5358.0,5183.73
9,,5021.56,5428.25,5109.13,4682.17,5080.4,4573.61,5548.25,4120.21,4727.98,6339.13,3835.72,5490.09,5942.36,5589.88,5777.11,4743.75,4208.05,4966.88,6309.18,3308.21,4763.2,4934.66,4297.78,3928.94,5286.85,3945.28,4923.22,5995.18,5895.05,4272.8,6623.36
10,,4554.51,4613.27,4743.97,4876.75,3953.66,4000.48,4054.24,4820.65,4140.23,5224.27,4562.59,5001.17,5124.95,3585.27,5135.39,3565.74,3739.12,4754.3,4566.45,4267.57,4228.56,6400.77,4700.86,2324.09,5856.34,5891.95,7229.15,3837.95,5996.54,2843.53,2595.37
11,MAE,,259.91,294.15,302.91,334.55,366.11,427.34,466.41,482.56,512.35,526.07,540.77,545.87,547.2,619.88,620.02,622.7,625.99,644.35,670.75,686.45,737.2,785.23,828.42,851.93,866.0,874.35,876.0,921.91,974.46,1266.66
