RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
2.4849066497880004,3.5752879838039395,3.6888794541139363,3.697392449979346,0.0,0.8754362755897771,2.5649493574615367,3.5879241157460826,4.820281565605037,4.276680021083757,0.0,1.7109182803350094,1.3862943611198906,0.5443390143275862,2.9444389791664403,4.1497156410950025,1.0986122886681098,3.437301328727192
2.4849066497880004,2.2670865177356667,3.6888794541139363,4.4817509852228845,0.0,1.1829570587156686,2.5649493574615367,3.2615962554465323,4.820281565605037,2.891666588797597,0.0,0.5845701270332309,1.3862943611198906,0.0,2.9444389791664403,0.38030847899688913,1.0986122886681098,7.7884260419202125
2.4849066497880004,5.388657789174868,3.6888794541139363,3.7556363752691584,0.0,0.0,2.5649493574615367,3.8396874066042064,4.820281565605037,4.048475134918861,0.0,4.0908813536105875,1.3862943611198906,0.7627337381560686,2.9444389791664403,4.8020336056371375,1.0986122886681098,3.382819955040706
2.4849066497880004,2.793615980290107,3.6888794541139363,4.129812627585874,0.0,0.0,2.5649493574615367,3.3071201981481813,4.820281565605037,4.23040543758708,0.0,4.677630668515805,1.3862943611198906,0.0,2.9444389791664403,3.217279138560128,1.0986122886681098,6.3953486815048315
2.4849066497880004,4.355975355316543,3.6888794541139363,3.8847852853809672,0.0,2.306641059542878,2.5649493574615367,2.4753238186707778,4.820281565605037,3.9783019753656803,0.0,1.5651981440002707,1.3862943611198906,0.029587110034592357,2.9444389791664403,5.530644941234469,1.0986122886681098,2.4555189704303277
2.4849066497880004,5.886170716562628,3.713572066704308,2.3459284044211945,0.0,0.527284834509687,2.5649493574615367,2.1908490052184035,4.832305758571839,5.0058361383799514,0.0,0.0,1.3862943611198906,0.0,2.9444389791664403,3.3278126822925858,1.0986122886681098,3.5594330401694987
2.4849066497880004,5.391509434961057,3.7376696182833684,2.809693560969467,0.0,1.3332273369599474,2.5649493574615367,3.159532429386432,4.844187086458591,4.99396827354161,0.0,1.0831039962255833,1.3862943611198906,0.4022911538768774,2.9444389791664403,5.975352012840264,1.0986122886681098,3.4422346965496655
2.4849066497880004,4.863630057770116,3.728100167267218,3.9091522661918967,0.0,1.6941868186413351,2.5649493574615367,2.6976270702091543,4.847331743138063,5.329195693586723,0.0,0.0,1.3862943611198906,0.15982169934077844,2.9444389791664403,3.7078445398635536,1.0986122886681098,4.362130842772107
2.4849066497880004,5.333679440482749,3.7184382563554808,2.7703509347582966,0.0,0.0,2.5649493574615367,4.37409060943301,4.850466541943434,3.9568023013040454,0.0,5.3826654348271346,1.3862943611198906,0.6120007277809033,2.9444389791664403,3.664358542014141,1.0986122886681098,1.6339409004746455
2.4849066497880004,6.135191206579753,3.708682081410116,3.1314312013387826,0.0,1.0397610984548369,2.5649493574615367,3.359169891445545,4.853591544486569,4.029298972408632,0.0,3.0297951108209746,1.3862943611198906,0.0,2.9444389791664403,7.228466154345128,1.0986122886681098,5.648695969247235
2.4849066497880004,3.5209937970094156,3.6988297849671046,3.0789741167490146,0.0,0.7538754476923686,2.5649493574615367,4.950621143413868,4.856706811803519,4.2700816532216646,0.0,2.695353808302241,1.3862943611198906,1.2976362893182678,2.9444389791664403,4.013699949600555,1.0986122886681098,4.858110772782239
2.4849066497880004,2.4518487008518615,3.6888794541139363,4.004289842713006,0.0,3.1823843052180374,2.5649493574615367,3.211185274190671,4.859812404361672,4.586659698623938,0.0,0.0,1.3862943611198906,1.4829267004644109,2.9444389791664403,1.8206949950083238,1.0986122886681098,2.4526792621819578
