S1905_Actual,S1905_Simulated
0.0,1.528042598680665
0.0,2.1280614939712925
0.0,2.062742647178194
0.0,0.804506832887075
0.0,0.3682094147697075
0.0,1.2937486537620677
0.0,3.046460635218648
0.0,0.0
0.0,3.1772304903940243
0.0,0.8297000088383678
0.0,0.5492036511737066
0.0,2.7790981489292568
0.0,0.0
0.0,0.7946340066057744
0.0,2.412002380571949
0.0,1.960155237074531
0.0,0.32218469498117086
0.0,2.5685046887865015
0.0,0.3488676432920992
0.0,0.0
0.0,1.2825045468412601
0.0,0.544199510918413
0.0,2.583566693455931
0.0,0.9038849717995713
