S1905_Actual,S1905_Simulated
0.0,1.528042598680665
0.0,2.9178082018212823
0.0,1.45061730730844
0.0,1.199026063223547
0.0,1.5181385854297054
0.0,0.9751768981976078
0.0,1.8011801600736084
0.0,2.1372053122663424
0.0,1.0286553253076114
0.0,2.212053775436161
0.0,0.9076496719671682
0.0,1.3948162584078982
0.0,1.8479335582947594
0.0,0.7917336471395254
0.0,1.6371535194507627
0.0,0.5576243585169511
0.0,1.6466989628748412
0.0,1.884931406318757
0.0,1.4762930999785053
0.0,0.21346247488209347
0.0,1.949594809136193
0.0,0.46604156141582065
0.0,1.5339096637380225
0.0,1.6200249852713318
