S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,4.98696277983771,2.772588722239781,2.523224370174143,2.0794415416798357,2.192246286688818,2.1972245773362196,1.7358608600617236,0.0,0.9213926515514955,0.9985288301111271,1.5749249081075742,3.784189633918261,3.701565418118755,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.4849066497880004,3.0944630585136337
5.043425116919247,5.508520202558061,2.772588722239781,2.708420355365919,2.0794415416798357,1.6219990997989515,2.1972245773362196,2.136952488528051,0.0,2.4231173163689834,1.1451323043030026,1.316252547414082,3.784189633918261,2.5177502388220123,4.248495242049359,3.7801530092322033,4.1588830833596715,2.09380024091936,0.6931471805599453,0.5462635868710689,1.3862943611198906,1.385046809018046,0.0,0.0,3.4339872044851463,3.3009656198261204,2.4849066497880004,2.058340028041573
5.043425116919247,5.106086603605357,2.772588722239781,3.043403966787028,2.0794415416798357,2.2747615155207033,2.1972245773362196,1.6167502835303909,0.0,1.1900701780067293,1.2729656758128873,0.0,3.784189633918261,4.261010261758697,4.248495242049359,3.4973808834341105,4.1588830833596715,3.3518330812568826,0.6931471805599453,0.3817006750999769,1.3862943611198906,1.9825652220767027,0.0,0.0,3.4339872044851463,3.7683482428203607,2.4849066497880004,2.2012287489842755
5.043425116919247,4.93350256497917,2.772588722239781,3.7788458563400313,2.0794415416798357,2.870647014449477,2.1972245773362196,1.376360183779858,0.0,2.0526564883281915,1.3862943611198906,0.2554082508189972,3.784189633918261,3.745061725806778,4.248495242049359,4.277957328478191,4.1588830833596715,2.274123339156922,0.6931471805599453,0.34776151054517807,1.3862943611198906,1.5115930103622517,0.0,0.0,3.4339872044851463,3.238332831033292,2.4849066497880004,2.9457252059756573
5.043425116919247,4.788743960179491,2.772588722239781,2.063674542986063,2.0794415416798357,2.4504315876325107,2.1972245773362196,3.0733040853881857,0.0,0.0,1.3470736479666094,4.362952989379073,3.7876800388580296,3.4172915561277493,4.248495242049359,3.6180655114816105,4.1588830833596715,4.218739845982608,0.6931471805599453,0.32170832803613236,1.3862943611198906,2.232544042863918,0.0,0.0,3.4339872044851463,3.019871329411709,2.4912964478867714,3.80002000374442
5.043425116919247,5.0007685249546405,2.772588722239781,2.1768883482367816,2.0794415416798357,1.8708257496211589,2.1972245773362196,0.7677839838942565,0.0,1.7520313097898947,1.3062516534463542,2.0397710638988866,3.7911583032343543,3.5104540625364655,4.248495242049359,4.542398288469173,4.1588830833596715,2.0170762705662755,0.6931471805599453,0.8968486611562627,1.3862943611198906,1.5498072108941108,0.0,0.0,3.4339872044851463,3.3382970094544175,2.4976456755654297,3.4767783416024254
5.043425116919247,4.794322962770916,2.772588722239781,2.251345004576033,2.0794415416798357,3.163351601289829,2.1972245773362196,0.5134327765198634,0.0,0.7056675551886389,1.2636920390275583,1.3109659443954782,3.7946245112108405,3.8446890807153724,4.248495242049359,4.44062895850528,4.1588830833596715,2.7874878906438343,0.6931471805599453,0.9152927897825096,1.3862943611198906,1.7651709046271,0.0,0.0,3.4339872044851463,3.291666587943221,2.503954844758695,2.7355475308076906
5.043425116919247,4.629885959156933,2.772588722239781,1.2415320372455332,2.0794415416798357,1.7978249319561237,2.1972245773362196,0.5402576815245634,0.0,0.5089341527934642,1.2192402764567245,1.6379336621210363,3.7980787460789283,3.2552531682646206,4.248495242049359,4.426515434834995,4.1588830833596715,0.1155280923094657,0.6931471805599453,0.21872791260506264,1.3862943611198906,1.4240429078022872,0.0,0.0,3.4339872044851463,3.2572408495963834,2.5102244577722903,3.058028180445924
5.043425116919247,5.574726080625189,2.772588722239781,2.357785563428876,2.0794415416798357,1.7942247551379435,2.1972245773362196,2.60177955504351,0.0,1.1586640745032433,1.1727202608218317,2.5611086932946105,3.801521090269901,3.270696760868481,4.248495242049359,4.047628476671454,4.1588830833596715,2.4547062344163297,0.6931471805599453,0.2560601718789355,1.3862943611198906,1.2251526063004927,0.0,0.0,3.4339872044851463,3.615030658080215,2.516455007522926,3.4239006420119065
5.043425116919247,4.373779662637808,2.772588722239781,2.677641198660577,2.0794415416798357,2.1301462938562814,2.1972245773362196,2.344471886294875,0.0,0.647177676332193,1.1239300966523995,3.8395330594646153,3.8049516253666904,3.68531970651954,4.248495242049359,4.195915010472691,4.1588830833596715,4.646034460005366,0.6931471805599453,0.7964967185435078,1.3862943611198906,1.2246194482389152,0.0,1.353502814346429e-06,3.4339872044851463,3.300180657503768,2.5226469777708473,3.805660872684297
