RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
2.4849066497880004,3.5752879838039395,3.6888794541139363,3.697392449979346,0.0,0.8754362755897771,2.5649493574615367,3.5879241157460826,4.820281565605037,4.276680021083757,0.0,1.7109182803350094,1.3862943611198906,0.5443390143275862,2.9444389791664403,4.1497156410950025,1.0986122886681098,3.437301328727192
2.4849066497880004,4.557559100411819,3.6888794541139363,4.716835171271207,0.0,0.0,2.5649493574615367,4.20440153554928,4.820281565605037,4.009714404376646,0.0,0.0,1.3862943611198906,1.113691389037701,2.9444389791664403,2.3597021446086934,1.0986122886681098,1.6657916295340547
2.4849066497880004,2.8210071533081558,3.6888794541139363,3.9869444574093236,0.0,0.0,2.5649493574615367,2.3467264636950302,4.820281565605037,3.959636147644326,0.0,0.8236902263871992,1.3862943611198906,0.0,2.9444389791664403,6.182329105811502,1.0986122886681098,0.0
2.4849066497880004,3.3047837948833787,3.6888794541139363,2.505503817343652,0.0,0.19534565029478435,2.5649493574615367,4.344755888189695,4.820281565605037,3.524587937709354,0.0,0.06779429707905549,1.3862943611198906,0.7209203930805621,2.9444389791664403,3.7638699674578397,1.0986122886681098,3.026172924852566
2.4849066497880004,4.739277026575641,3.6888794541139363,2.6291261802631305,0.0,0.39981880806607994,2.5649493574615367,5.691183104424976,4.820281565605037,3.892003780296172,0.0,1.8786804048617083,1.3862943611198906,0.7906701131136655,2.9444389791664403,3.2568862030033934,1.0986122886681098,4.8712050959988
2.4849066497880004,3.5046081597984604,3.713572066704308,4.839721035489053,0.0,1.678964823758303,2.5649493574615367,2.4384384002614032,4.832305758571839,2.8085960752634893,0.0,1.1883282590506605,1.3862943611198906,0.657188863049393,2.9444389791664403,5.476519768764708,1.0986122886681098,3.8583390037962664
2.4849066497880004,3.2996553601986953,3.7376696182833684,3.859408339769815,0.0,2.613732944498861,2.5649493574615367,2.633480550131858,4.844187086458591,4.134282293193092,0.0,2.3866856729201245,1.3862943611198906,0.49150166809668955,2.9444389791664403,3.025452409740461,1.0986122886681098,5.64840846413575
2.4849066497880004,4.37639056579504,3.728100167267218,4.177785843646558,0.0,0.6274563303367156,2.5649493574615367,2.7847706103253933,4.847331743138063,5.852544635731308,0.0,3.0719523131174498,1.3862943611198906,1.0013814490362494,2.9444389791664403,3.6833412559996987,1.0986122886681098,0.0
2.4849066497880004,3.5606604738502976,3.7184382563554808,3.6798030008228504,0.0,1.9051052614021484,2.5649493574615367,1.5942413673697489,4.850466541943434,4.705424201929461,0.0,4.152117554646281,1.3862943611198906,0.0,2.9444389791664403,5.536075649403236,1.0986122886681098,1.8432659170934735
2.4849066497880004,1.662797753130862,3.708682081410116,2.070158864781683,0.0,0.7799636994470158,2.5649493574615367,4.4711688199384,4.853591544486569,3.568889440472508,0.0,0.0037190037899410555,1.3862943611198906,0.49274933160432344,2.9444389791664403,2.0762734116838515,1.0986122886681098,7.630767498341004
2.4849066497880004,4.226983960477439,3.6988297849671046,2.8632644326585903,0.0,1.8869732605476994,2.5649493574615367,4.759509031951233,4.856706811803519,3.554741257249189,0.0,0.0,1.3862943611198906,0.26691223055062835,2.9444389791664403,3.0983374041794507,1.0986122886681098,5.816448162014762
2.4849066497880004,3.510615962499416,3.6888794541139363,3.948906652821831,0.0,1.536227687903006,2.5649493574615367,2.6193875307178947,4.859812404361672,4.2361759454205865,0.0,0.0,1.3862943611198906,0.7434353123097797,2.9444389791664403,1.4423782119199764,1.0986122886681098,2.092129767461687
