RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,6.863803391452954,5.996123387695626
3.1354942159291497,3.29060883823675,1.791759469228055,2.765417399835764,1.0986122886681098,2.5700531548707173,6.893656354602635,5.908144957729846
3.1354942159291497,3.0666981445668156,1.791759469228055,2.0283166635924066,1.0986122886681098,1.7756373028652634,6.904750769961838,6.100777110334982
3.1354942159291497,2.872706944247262,1.791759469228055,1.5696950536311598,1.0986122886681098,0.42756405122386476,6.907755278982137,5.793091094611106
3.1354942159291497,2.967863238842877,1.791759469228055,2.2124803270386484,1.0986122886681098,2.193254046037312,6.926577033222725,6.592224730539264
3.258096538021482,2.2475560033590942,1.791759469228055,2.839761199397844,1.0986122886681098,1.68408712667776,6.903747257584598,7.087812023276457
3.258096538021482,3.016106139083373,2.772588722239781,1.0165223798475425,1.3862943611198906,1.8414000688581784,7.00397413672268,7.331946842810662
3.332204510175204,3.391081258048784,2.6390573296152584,1.8876485001731078,0.6931471805599453,1.4356116190930703,6.760414691083428,6.8422974273583295
3.332204510175204,3.5575655170976637,2.6390573296152584,2.7223465239617703,0.6931471805599453,0.47139652714401414,6.7357800142423265,2.4093438106042497
3.332204510175204,4.218538799585461,2.6390573296152584,2.6712792969932577,0.6931471805599453,2.271972332314463,6.734591659972948,5.116136217011181
3.332204510175204,4.308808225033033,2.6390573296152584,1.5102069037621508,0.6931471805599453,1.4484943703563582,6.738152494595957,6.334543674784826
3.332204510175204,2.555756823446143,2.6390573296152584,1.6885496046332207,0.6931471805599453,1.8525883262629517,6.7580945044277305,6.23754987781939
