S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.6094379124341003,1.5756497927369877,1.013619075834717,0.25241187134073034,0.0,0.18529177914319295,0.6931471805599453,0.6743462050229961,0.0,1.1795748374291268,4.237963789997018,3.400715103324849,1.0986122886681098,0.9743739085513304,1.6094379124341003,1.566371245538988,1.0986122886681098,1.0986074641099446,0.0,0.28515064114304844
1.6094379124341003,1.6272971582517604,1.0216512475319812,0.0,0.0,0.9083466102935438,0.6931471805599453,0.6777586273877734,0.0,1.8182783124575297,4.238925791033208,5.826900314171901,1.0986122886681098,0.7643670013339914,1.6094379124341003,1.4591401674475735,1.0986122886681098,1.0986054823351108,0.0,0.056122957938860824
1.6094379124341003,1.6173964348956373,1.0296194171811583,0.0,0.0,0.5382578031028304,0.6931471805599453,0.5846627254065475,0.0,0.9464646672464065,4.239886867512759,1.4967287708021493,1.0986122886681098,1.0728709915221866,1.6094379124341003,1.3895566250389728,1.0986122886681098,1.0986044694167494,0.0,0.0
1.6094379124341003,1.8448310009717486,1.0375245966882716,0.4715393484813485,0.0,0.34278320051064803,0.6931471805599453,0.8195968123143216,0.0,0.0,4.240847021211102,2.3758169906986204,1.0986122886681098,0.8134367837918992,1.6094379124341003,1.6584204201594201,1.0986122886681098,1.0985999201943146,0.0,0.4650466284549275
1.6094379124341003,1.5882164465805444,1.0453677741492975,0.8239202013818703,0.0,0.6671780880715938,0.6931471805599453,0.6689073458270243,0.0,1.9860252959680929,4.241806253898562,2.213840983938666,1.0986122886681098,0.7762013636640075,1.6094379124341003,1.6846579743340928,1.0986122886681098,1.0986086752107134,0.0,0.6291903014537756
1.6094379124341003,1.560491009771926,1.0531499145913523,0.0,0.0,0.20337487918563496,0.6931471805599453,0.6993935779070168,0.0,0.6281880829766142,4.242764567340374,3.7179447638193968,1.0986122886681098,0.9360140078239509,1.6094379124341003,1.5312775028117787,1.0986122886681098,1.0986029786897817,0.0,1.0618958971266415
1.6094379124341003,1.709466146322688,1.0608719606852626,0.11687565669704172,0.0,0.3140442817058873,0.6931471805599453,0.6547926693373868,0.0,1.3347095813187329,4.243721963296702,5.110108903643457,1.0986122886681098,1.136372459506067,1.6094379124341003,1.501954360230851,1.0986122886681098,1.0986069970025027,0.0,0.2545850010826257
1.6094379124341003,1.4856536686905926,1.0685348334308318,0.5176791529829632,0.0,0.4706476133298583,0.6931471805599453,0.7456987667249466,0.0,1.4433826604262459,4.244678443522658,2.1122365124760183,1.0986122886681098,1.0518696454068404,1.6094379124341003,1.5727634827235863,1.0986122886681098,1.0986119103263727,0.0,0.6886566509095307
1.6094379124341003,1.4307706795985253,1.076139432816051,0.14730799747089868,0.0,0.0,0.6931471805599453,0.7641594903104565,0.0,2.6819144373686066,4.2456340097683265,4.423013808323908,1.0986122886681098,1.0431560490394551,1.6094379124341003,1.7246289511198114,1.0986122886681098,1.098604262766624,0.0,0.0
1.6094379124341003,1.2373164488045543,1.083686638451434,0.0,0.0,0.18389582592445855,0.6931471805599453,0.6628474190832315,0.0,2.3235437561645496,4.246588663778778,2.723108733401375,1.0986122886681098,1.2452560669482655,1.6094379124341003,1.5418000186554923,1.0986122886681098,1.0986078625062456,0.0,1.1602109994383374
1.6094379124341003,1.5470469431720995,1.0911773101805915,0.5076572749677475,0.0,0.5143482755184725,0.6931471805599453,0.7601854867643989,0.0,0.8184689226990759,4.2475424072940875,3.790094039882044,1.0986122886681098,0.7425492692357185,1.6094379124341003,1.635497781410257,1.0986122886681098,1.098607054824993,0.0,1.181264486471721
1.6094379124341003,1.2603220398966686,1.0986122886681098,1.0945546843032168,0.0,0.3196779784006787,0.6931471805599453,0.6286183427253902,0.0,0.772162992157366,4.248495242049359,5.009351310151271,1.0986122886681098,1.1364122438461486,1.6094379124341003,1.7083717505491416,1.0986122886681098,1.0986094138534863,0.0,0.552978237039903
