S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.6931471805599453,0.7474193044501546,4.110873864173311,3.914262237314307,2.5068855565067754,2.363278455116825,2.0794415416798357,2.132264774171836,4.189654742026425,4.136555343838462,0.0,0.4362929003271627
0.6931471805599453,1.2185771943196715,4.110873864173311,3.8625443282834175,2.512305623976115,2.454454515008401,2.0794415416798357,2.131882661726128,4.189654742026425,4.253305779305061,0.0,0.9060935294056517
0.6931471805599453,0.8683451244379332,4.110873864173311,4.2276342822664,2.517696472610991,2.293832336863368,2.0794415416798357,2.336143377094234,4.189654742026425,3.5589999523259443,0.0,0.4617964526915178
0.6931471805599453,1.0239854567588518,4.110873864173311,4.1500850479478375,2.5230584157523768,2.6865361861581847,2.0794415416798357,2.192724711258402,4.189654742026425,4.291185696839884,0.0,0.3232600383690929
0.6931471805599453,1.0181037677308198,4.110873864173311,4.401639447392681,2.528391761727739,2.3851724961896728,2.0794415416798357,2.189270299795144,4.189654742026425,3.55899969191889,0.0,0.4835580943474197
0.6931471805599453,0.9778459362020487,4.110873864173311,4.1383566518471016,2.533696813957432,2.321832940362637,2.0794415416798357,2.049612587677143,4.189654742026425,4.510853528363117,0.0,0.4253671784894214
0.6931471805599453,0.614936219592865,4.110873864173311,4.1707065431982855,2.538973871058276,2.264448379823799,2.0794415416798357,1.9735964988491388,4.189654742026425,3.957052036619862,0.0,0.5239014632877029
0.6931471805599453,0.6957510880719382,4.110873864173311,3.3762587048459154,2.54422322694442,2.5876191989662507,2.0794415416798357,2.4002217385369655,4.189654742026425,3.6733761689629603,0.0,0.4574881997645
0.6931471805599453,1.1904317911360358,4.110873864173311,3.931178986849429,2.5494451709255714,2.3644392866677895,2.0794415416798357,2.292160144590379,4.189654742026425,4.184925771653874,0.0,0.0584949236453417
0.6931471805599453,1.8109196416424878,4.110873864173311,4.045093468639438,2.5546399878026755,2.110990384928847,2.0794415416798357,2.027678941089634,4.189654742026425,4.280097571035957,0.0,0.3550002956485292
0.6931471805599453,0.2738045826488393,4.110873864173311,3.795156686884296,2.559807957961118,2.234515742036561,2.0794415416798357,2.045895412073171,4.189654742026425,4.114139162914525,0.0,1.1358639080935382
0.6931471805599453,0.014975605071390508,4.110873864173311,4.139044387407617,2.5649493574615367,2.172243268301357,2.0794415416798357,2.0633252858138222,4.189654742026425,4.117818203992997,0.0,0.6213941218611716
