S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,4.98696277983771,2.772588722239781,2.523224370174143,2.0794415416798357,2.192246286688818,2.3978952727983707,2.8281600480032405,2.1972245773362196,1.7358608600617236,0.0,0.9213926515514955,3.784189633918261,3.701565418118755,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.4849066497880004,3.0944630585136337
5.043425116919247,4.778137441456736,2.772588722239781,2.786272068372057,2.0794415416798357,2.023373860374824,2.3978952727983707,2.6869548599253457,2.1972245773362196,2.4680358032661376,0.0,0.020845440572574647,3.784189633918261,3.6851194726091996,4.248495242049359,4.006557192284731,4.1588830833596715,3.4092968532348293,0.6931471805599453,0.5493021884694329,1.3862943611198906,1.688059241869782,0.0,0.0,3.4339872044851463,3.2837504747868542,2.4849066497880004,3.693682688378157
5.043425116919247,5.321043611092882,2.772588722239781,2.308755023447307,2.0794415416798357,2.538800891195208,2.3978952727983707,3.3793300078391795,2.1972245773362196,1.4745165454925344,0.0,0.0,3.784189633918261,2.514084542573392,4.248495242049359,4.555361305255257,4.1588830833596715,2.5906389245456842,0.6931471805599453,0.583233421422832,1.3862943611198906,2.1035919279234827,0.0,0.0,3.4339872044851463,3.614415541183286,2.4849066497880004,2.8477044574726724
5.043425116919247,5.225753820644278,2.772588722239781,1.2236286311410662,2.0794415416798357,2.003952078956392,2.3978952727983707,2.1882970981835257,2.1972245773362196,1.6046259275898134,0.0,0.25497713496057994,3.784189633918261,3.7354806491615133,4.248495242049359,4.114737856006422,4.1588830833596715,3.98394625303872,0.6931471805599453,0.4445656225718727,1.3862943611198906,1.3117084449218561,0.0,0.0,3.4339872044851463,3.3162743232915792,2.4849066497880004,3.3090609226567724
5.043425116919247,5.016778949830738,2.772588722239781,1.8924694555819088,2.0794415416798357,2.490355716453452,2.3978952727983707,2.648272525001122,2.1972245773362196,1.0833751408891104,0.0,1.9536876512891022,3.7876800388580296,3.1692546678669196,4.248495242049359,4.613687951192332,4.1588830833596715,2.379654984312215,0.6931471805599453,0.5239486082716841,1.3862943611198906,1.1650519145376501,0.0,0.0,3.4339872044851463,3.3827680840421133,2.4912964478867714,3.200955324133819
5.043425116919247,4.46661939695994,2.772588722239781,1.4850149029976185,2.0794415416798357,1.7005990669706175,2.3978952727983707,4.218895143435127,2.1972245773362196,0.7479731077770798,0.0,1.2341306884655396,3.7911583032343543,2.968197131075629,4.248495242049359,4.072419711671969,4.1588830833596715,3.1065121185742264,0.6931471805599453,0.3392101318420373,1.3862943611198906,1.0081674840312296,0.0,0.0,3.4339872044851463,3.324690905471687,2.4976456755654297,2.9142735960045694
5.043425116919247,4.314683540299009,2.772588722239781,2.871818792710052,2.0794415416798357,2.992344165194066,2.3978952727983707,2.3716871988304526,2.1972245773362196,0.9515919984065793,0.0,2.2322887899899824,3.7946245112108405,2.9563117146511826,4.248495242049359,3.9636084191984997,4.1588830833596715,2.2702038371066675,0.6931471805599453,0.8505637196103479,1.3862943611198906,1.4006782589912368,0.0,0.0,3.4339872044851463,3.955010116071659,2.503954844758695,3.6838590346237803
5.043425116919247,5.696554549241913,2.772588722239781,2.4227900794524078,2.0794415416798357,1.7183960465207682,2.3978952727983707,0.5169956918972232,2.1972245773362196,1.1521339176877663,0.0,1.5728329798364185,3.7980787460789283,3.4434325527507803,4.248495242049359,4.083859865909311,4.1588830833596715,3.001727642665253,0.6931471805599453,0.3517264708793003,1.3862943611198906,1.7045890274397129,0.0,0.0,3.4339872044851463,3.8323077279218296,2.5102244577722903,3.306298287412243
5.043425116919247,4.291401978630693,2.772588722239781,3.326578483797792,2.0794415416798357,2.017174469444212,2.3978952727983707,1.8497111789058374,2.1972245773362196,2.7452097073140322,0.0,0.5620219535596949,3.801521090269901,2.672480860421208,4.248495242049359,4.108794839245629,4.1588830833596715,1.406112309253036,0.6931471805599453,1.4040010271623675,1.3862943611198906,0.6564370528995838,0.0,0.0,3.4339872044851463,3.924498495568624,2.516455007522926,2.6588456828556817
5.043425116919247,5.1346702349945055,2.772588722239781,1.7431479245532566,2.0794415416798357,2.918171287254083,2.3978952727983707,2.701416905842557,2.1972245773362196,2.2211775709746373,0.0,0.0,3.8049516253666904,4.668538585275067,4.248495242049359,4.554164835963334,4.1588830833596715,0.8931063978632969,0.6931471805599453,0.496978386839992,1.3862943611198906,1.7297917951319464,0.0,0.0,3.4339872044851463,3.8614215877124662,2.5226469777708473,2.729691415675555
5.043425116919247,4.388275698341556,2.772588722239781,2.920524527028418,2.0794415416798357,1.7006550213021332,2.3978952727983707,2.8457978936956123,2.1972245773362196,1.7048917603466693,0.0,0.48578247820979265,3.808370432115476,3.759987846072609,4.248495242049359,3.9391629955772647,4.1588830833596715,2.50281272881241,0.6931471805599453,0.45539633967128834,1.3862943611198906,1.9902179281542187,0.0,0.0,3.4339872044851463,3.4069102416773758,2.5288008433452256,3.3334402689901523
5.043425116919247,4.8824492403106365,2.772588722239781,2.0175419898938287,2.0794415416798357,2.6940933454736493,2.3978952727983707,2.7064401924421633,2.1972245773362196,1.6492540809808398,0.0,1.4225125605645494,3.81177759043709,4.085504843837372,4.248495242049359,3.5986111818906394,4.1588830833596715,2.4360299787911064,0.6931471805599453,0.659135877157997,1.3862943611198906,1.045738498604267,0.0,0.0,3.4339872044851463,2.9562356030224404,2.534917070362662,2.5124734414564864
5.043425116919247,5.1417451491773365,2.772588722239781,2.771096262899302,2.0794415416798357,2.2886987567106343,2.3978952727983707,3.3716262509335064,2.1972245773362196,1.6474058262883402,0.0,1.3316398798382885,3.8151731794382284,3.0200375839248648,4.248495242049359,4.561992989444666,4.1588830833596715,1.5852874202293463,0.6931471805599453,0.6411531140309268,1.3862943611198906,1.4486939419914429,0.0,0.0,3.4339872044851463,3.301264760422309,2.540996116439044,2.83356086910347
5.043425116919247,4.873005250008717,2.772588722239781,2.712815854737381,2.0794415416798357,2.0611112795140425,2.3978952727983707,2.5238701184974675,2.1972245773362196,1.0188995237887415,0.0,1.672538771554143,3.818557277422469,3.860632274689458,4.248495242049359,3.8606568215306103,4.1588830833596715,2.710046585850201,0.6931471805599453,0.6516565955017621,1.3862943611198906,1.0723487329708712,0.0,0.0,3.4339872044851463,3.6101630112460894,2.5470384308950065,4.132358540632278
5.043425116919247,4.642157976905394,2.772588722239781,3.126604286874703,2.0794415416798357,2.2690704314007277,2.3978952727983707,1.620900341093054,2.1972245773362196,1.4252070873956062,0.0,2.4438988749329127,3.821929961901108,3.851286159553489,4.248495242049359,4.873647247884824,4.1588830833596715,5.380998817285867,0.6931471805599453,0.16223663735298932,1.3862943611198906,1.84236896406338,0.0,0.0,3.4339872044851463,3.497718712642818,2.5530444549552187,3.2594312253738296
5.043425116919247,5.258688618505306,2.772588722239781,2.800367506435655,2.0794415416798357,2.226973674388965,2.3978952727983707,3.3538765980524934,2.1972245773362196,2.618907241090244,0.0,1.6293742895734877,3.8252913096038133,3.6366882660780564,4.248495242049359,4.215753753251954,4.1588830833596715,1.7193944397177585,0.6931471805599453,0.17555655313254837,1.3862943611198906,1.1896534734470565,0.0,0.0,3.4339872044851463,3.58419591124166,2.559014621941722,3.2062746409635916
5.043425116919247,4.838025255436069,2.772588722239781,2.4197761713820256,2.0794415416798357,2.2828172856584366,2.3978952727983707,5.053640852633915,2.1972245773362196,1.4072575573331063,0.0,0.8066658384872093,3.828641396489095,3.679007933645713,4.248495242049359,4.1516814609756,4.1588830833596715,0.652953190403468,0.6931471805599453,0.6667247069861748,1.3862943611198906,1.578884715996021,0.0,0.0,3.4339872044851463,3.301772815636836,2.5649493574615367,3.9441031522744128
5.043425116919247,5.068144788240352,2.772588722239781,1.833035346653946,2.0794415416798357,2.219686906044373,2.3978952727983707,4.05204687112726,2.1972245773362196,1.9059349791956095,0.0,0.0,3.828641396489095,3.412916812641828,4.248495242049359,4.013954382422303,4.1588830833596715,4.696929653959378,0.6931471805599453,0.7606797875923532,1.3862943611198906,2.046380446097741,0.0,0.0,3.4339872044851463,3.355119247636842,2.5649493574615367,3.5262361653846637
5.043425116919247,4.915974989262608,2.772588722239781,3.2271440310060138,2.0794415416798357,2.9115279347983973,2.3978952727983707,1.5896392321941732,2.1972245773362196,2.2039653270662476,0.0,1.1747041272308212,3.828641396489095,4.425332335997048,4.248495242049359,3.7564077660800477,4.1588830833596715,3.2173648128414998,0.6931471805599453,0.6810712264745903,1.3862943611198906,1.1241694464111265,0.0,0.0,3.4339872044851463,3.2327696413049556,2.5649493574615367,2.287791255419412
5.043425116919247,5.341180625672215,2.772588722239781,1.8137528839069903,2.0794415416798357,2.2995969353353036,2.3978952727983707,3.6993666717666733,2.1972245773362196,1.4167573137925844,0.0,0.02778267125739875,3.828641396489095,3.844432164542771,4.248495242049359,4.0175581684425135,4.1588830833596715,2.2435782367223283,0.6931471805599453,0.9329790837224581,1.3862943611198906,1.576074343400976,0.0,0.0,3.4339872044851463,3.215220835039247,2.5649493574615367,2.859959811559138
5.043425116919247,4.533262035308099,2.772588722239781,2.02435906811721,2.0794415416798357,2.299009562474972,2.3978952727983707,3.023419410873512,2.1972245773362196,1.5023717906742275,0.0,1.908447393965869,3.828641396489095,4.214053045391527,4.248495242049359,4.275642072038992,4.1588830833596715,2.5170157396796378,0.6931471805599453,0.6185594330861802,1.3862943611198906,1.7345507470748085,0.0,0.0,3.4339872044851463,3.695239975432318,2.5649493574615367,3.2191980078123006
5.043425116919247,4.6289033940850945,2.772588722239781,2.98879276766499,2.0794415416798357,2.688967724026983,2.3978952727983707,1.6028609186318967,2.1972245773362196,2.105057598161542,0.0,0.0,3.828641396489095,4.053691331978147,4.248495242049359,3.835132927788819,4.1588830833596715,4.439201854964384,0.6931471805599453,0.0,1.3862943611198906,2.211630675017336,0.0,0.0,3.4339872044851463,3.3798717158796237,2.5649493574615367,3.7253546211417774
5.043425116919247,4.482174874499089,2.772588722239781,2.1916790902337007,2.0794415416798357,1.8409358830942135,2.3978952727983707,3.459630501831267,2.1972245773362196,0.01654442327830785,0.0,0.45628574096882757,3.828641396489095,3.596296315766598,4.248495242049359,4.6142189722015505,4.1588830833596715,2.760924402614595,0.6931471805599453,0.6332470848772731,1.3862943611198906,1.6013181438263868,0.0,0.0,3.4339872044851463,3.8829065934625557,2.5649493574615367,2.2787757802620825
5.043425116919247,5.351733797121064,2.772588722239781,2.7860683953081,2.0794415416798357,2.7662045377211952,2.3978952727983707,3.082324266093004,2.1972245773362196,1.3684760315560425,0.0,1.8936069686597972,3.828641396489095,2.6644875514569026,4.248495242049359,4.114409532252309,4.1588830833596715,1.672149088941492,0.6931471805599453,0.0,1.3862943611198906,2.119550117602638,0.0,0.0,3.4339872044851463,3.287234978608767,2.5649493574615367,2.852058326573667
