RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,3.06776423593398,1.0986122886681098,1.8474362805131104,6.018593214496234,4.264662315095673,6.893656354602635,6.942185101209826
3.1354942159291497,4.3950691503473145,1.0986122886681098,0.0,6.025865973825314,3.92223927933226,6.904750769961838,4.562557792821469
3.1354942159291497,3.5530407761805316,1.0986122886681098,1.5848068581089896,6.028278520230698,5.015428889769771,6.907755278982137,7.630939739265547
3.1354942159291497,2.413191584539348,1.0986122886681098,1.7991111085826186,6.018593214496234,5.24304248439109,6.926577033222725,6.61822717818563
3.258096538021482,3.6674485065603126,1.0986122886681098,0.09555022597322504,5.937536205082426,3.6016978510528292,6.903747257584598,6.6702728622671685
3.258096538021482,3.1238534872507833,1.3862943611198906,0.9088874396638772,6.016157159698354,5.35615334005873,7.00397413672268,6.129173173576426
3.332204510175204,3.8203068169559877,0.6931471805599453,2.147545470275173,5.713732805509369,4.497506588222452,6.760414691083428,4.973463501165908
3.332204510175204,3.875840117404496,0.6931471805599453,2.1650644497232356,5.71042701737487,4.721207850073928,6.7357800142423265,5.71330301396166
3.332204510175204,3.7106806819072657,0.6931471805599453,1.966265715323185,5.683579767338681,3.8939379740402824,6.734591659972948,7.324303503976175
3.332204510175204,4.241499063361986,0.6931471805599453,1.5265513195084015,5.69035945432406,5.497087544470497,6.738152494595957,4.380209718988322
3.332204510175204,4.848597092376668,0.6931471805599453,1.585706850867109,5.697093486505405,5.617159840083844,6.7580945044277305,6.948229499715751
