RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.7908364257211205,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.09570708395718364,0.6143608525794846,0.0,0.5357143502130369,0.09570708395718364,0.794859720905366
0.0,0.4356703922117914,0.0,0.7220542731040072,0.0,0.0,0.7667871704884506,3.7619663454947534,0.0,0.0,0.0,0.0,0.09173093557754416,0.6430063361087391,0.0,0.7505054101527735,0.09173093557754416,0.7204157652750655
0.0,0.20268100915838327,0.0,1.2446387449403307,0.0,0.0,0.7421452665515222,2.086229193321259,0.0,0.0,0.0,0.4209503268623621,0.08773891430800683,0.49463728053349687,0.0,0.12076380392087849,0.08773891430800683,0.648212120780675
0.0,0.09732323794128818,0.0,0.2680290891526831,0.0,0.24006186754732822,0.71688076489204,4.025456770719351,0.0,0.8922382835713911,0.0,0.5047393372527018,0.08373089291046804,0.7655574920099554,0.0,1.5607754191415744,0.08373089291046804,0.3697211842859409
0.0,0.0,0.0,0.0,0.0,0.0,0.6909613873399651,0.9878363849405396,0.0,2.6282665718188722,0.0,0.6187719484943464,0.07970674261074254,1.31064739634607,0.0,2.8026321077902483,0.07970674261074254,1.4351378469364207
0.0,0.8192477912655182,0.0,0.5362596314023164,0.0,0.0,0.6643522786120012,1.8904687698958518,0.0,0.0,0.0,0.35590431654388227,0.0756663330737376,0.4817716523496366,0.0,0.0,0.0756663330737376,0.0
0.0,0.0,0.0,0.005709521976169529,0.0,0.0,0.6370157244482506,2.3484850149892296,0.0,1.9555163213085236,0.0,0.5101410333487807,0.07160953237812315,1.3991904840709943,0.0,0.2551553364293058,0.07160953237812315,0.8826634994074309
0.0,0.6562606929763152,0.0,0.17351954378432977,0.0,0.24030350255301064,0.6089108301281418,2.2112955066828546,0.0,0.2132577094194078,0.0,0.6071930515485009,0.06753620699048736,0.16903004115006592,0.0,0.15331762417093026,0.06753620699048736,1.159010428217599
0.0,0.0,0.0,0.0,0.0,0.0,0.5799931524885629,1.0258385546449142,0.0,2.3308434299689638,0.0,0.38887156054880856,0.06344622173896218,0.7803207442819302,0.0,1.486935182507973,0.06344622173896218,1.8661162160991283
0.0,0.8686569654287097,0.0,0.0,0.0,0.0,0.5502142771329512,3.0890190382637686,0.0,0.7119578854861508,0.0,0.12696595228065716,0.059339439786308804,0.6238623520867043,0.0,0.800083602646134,0.059339439786308804,1.5569808443660333
0.0,0.5285643291259478,0.0,0.0,0.0,0.0,0.5195213307335447,2.5692004834985744,0.0,0.0,0.0,0.12775724192710156,0.055215722602446685,0.5570687488072932,0.0,0.0,0.055215722602446685,1.015695349977768
0.0,0.17603508990736327,0.0,0.0,0.0,0.037384129732249215,0.4878564160895768,3.1698027996790676,0.0,0.0,0.0,0.0,0.05107492993641532,0.17611482978955162,0.0,0.0,0.05107492993641532,1.3570077265530125
0.0,0.4626390780013856,0.0,0.1984138195918614,0.0,0.0994720180668485,0.45515595477864185,2.8240678293653465,0.0,0.0,0.0,0.0,0.04691691978775157,0.5641298088757958,0.0,1.0958367256841457,0.04691691978775157,1.8340208546210948
0.0,0.0,0.0,0.0,0.0,0.14118585540906903,0.4213499186481877,2.567464236403397,0.0,1.244688069255873,0.0,0.10141031031732822,0.04274154837727106,0.09865345080573229,0.0,0.056517471907225725,0.04274154837727106,1.2155191962243164
0.0,0.0,0.0,0.2654499280636745,0.0,0.0,0.3863609267981219,1.932767596103321,0.0,0.0,0.0,0.636695917554811,0.038548670117235125,0.5716854979125974,0.0,0.0,0.038548670117235125,0.0
0.0,0.5537987287936998,0.0,0.10705095461927931,0.0,0.0,0.3501031787754985,1.3997050158615514,0.0,1.0547245173892055,0.0,0.0,0.03433813758089155,0.3871625028003831,0.0,0.0,0.03433813758089155,1.1962441079575934
0.0,0.24946946697819972,0.0,0.4654194753553332,0.0,0.0,0.3124811869859139,1.3152420063170662,0.0,1.564874927314062,0.0,0.13692340304166564,0.03010980147137047,0.7465364420350226,0.0,1.0827839119559632,0.03010980147137047,1.5997642421565546
0.0,0.0,0.0,0.8141129797874547,0.0,0.24760586737446985,0.27338826119463594,1.840475454354339,0.0,0.0,0.0,0.0,0.025863510589919297,0.9860929270228456,0.0,2.4186188779101534,0.025863510589919297,1.398530304243203
0.0,0.041434381765214384,0.0,0.0,0.0,0.050777649311754804,0.23270468455819335,1.607400619250936,0.0,0.0,0.0,0.0,0.021599111803461798,0.6768621803098221,0.0,0.9001676409588597,0.021599111803461798,0.2791860767132265
0.0,0.0,0.0,0.3377828271510195,0.0,0.0,0.19029550263309924,3.1313367101064795,0.0,0.9052435449958606,0.0,0.0,0.017316450011460875,0.3839858492446687,0.0,1.723801888077808,0.017316450011460875,1.0637085414419496
0.0,0.7042204421092925,0.0,0.8666035899109876,0.0,0.08109573368060081,0.1460078224319825,0.5065893237031911,0.0,0.8272271351095417,0.0,0.497320697407323,0.0130153681120703,0.3229828403236491,0.0,0.0,0.0130153681120703,1.3998948192861729
0.0,0.08826885580147953,0.0,0.5813509990636385,0.0,0.25510405441747463,0.09966748517328153,2.6118825754966384,0.0,0.8710378095602416,0.0,0.24213900922585407,0.008695706967553821,0.25157089513485315,0.0,1.0221568594104107,0.008695706967553821,1.1219087532392866
0.0,0.13359135991522575,0.0,0.31066013102587614,0.0,0.14337237621451418,0.05107492993641579,0.7699285157309022,0.0,0.043412610234143334,0.0,0.014576075953976822,0.00435730536895569,0.9729830494868942,0.0,1.8527069321112988,0.00435730536895569,0.10811804123314894
0.0,0.008994812357704468,0.0,0.0,0.0,0.749601567181537,0.0,1.7647250522814752,0.0,0.6063666380499233,0.0,0.16755632876173066,0.0,0.2537729948033094,0.0,0.6049695018403192,0.0,0.8443187070038958
