S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated
4.406719247264253,3.9736462603351703,1.0986122886681098,0.7506859406485378,1.791759469228055,1.3000568012839122,2.5649493574615367,2.9404301144203595,3.6888794541139363,2.945350239029016,3.6635616461296463,3.4455535302596,0.0,0.00845563664876762,1.6094379124341003,0.8320702696305738,1.3862943611198906,1.0863350080236112
4.406719247264253,4.215004709410196,1.0986122886681098,0.04250469415470115,1.791759469228055,1.282207003630903,2.5649493574615367,2.530117557186095,3.6888794541139363,3.0579064847991124,3.6635616461296463,2.3771247100638098,0.0,0.0,1.6094379124341003,0.17121704352943212,1.3862943611198906,1.4372789270008761
4.406719247264253,2.3749611479060935,1.0986122886681098,0.548785796384219,1.791759469228055,2.2614779201761483,2.5649493574615367,3.582892044836435,3.6888794541139363,2.0391837524159975,3.6635616461296463,3.3553104143123176,0.0,0.0,1.6094379124341003,0.9870450715076138,1.3862943611198906,2.0249814199983627
4.406719247264253,4.39800511390174,1.0986122886681098,0.7909940032200115,1.791759469228055,0.8473975360481865,2.5649493574615367,0.7016167087461058,3.6888794541139363,3.3200080318195995,3.6635616461296463,4.125195560453894,0.0,0.026524316714900006,1.6094379124341003,1.309381799182823,1.3862943611198906,1.3461933330750182
4.406719247264253,4.1190941758253565,1.0986122886681098,0.7887282133672626,1.791759469228055,0.5808087589300286,2.5649493574615367,0.49633939214515,3.6888794541139363,4.301164431712696,3.6635616461296463,3.159410159879609,0.0,0.0,1.6094379124341003,0.8464382295777504,1.3862943611198906,0.88026993811854
4.406719247264253,3.6027607846651484,1.0986122886681098,0.6226858254582273,1.791759469228055,1.4176509045747114,2.5649493574615367,5.462087572688663,3.6888794541139363,1.0499517036161656,3.6635616461296463,3.367113708365403,0.0,0.0,1.6094379124341003,1.2094837313806566,1.3862943611198906,1.1194162154518401
4.406719247264253,4.400554127980739,1.0986122886681098,0.0,1.791759469228055,1.4564579240614905,2.5649493574615367,5.23568911721292,3.6888794541139363,3.331717958261456,3.6635616461296463,4.565296196041491,0.0,0.03238449803564262,1.6094379124341003,0.9349795554356766,1.6094379124341003,1.9025818143116728
4.406719247264253,3.9927833896326015,1.0986122886681098,0.3357586973623601,1.791759469228055,0.8981678678421932,2.5649493574615367,5.429847693730023,3.6888794541139363,3.1240700625667444,3.6635616461296463,3.022497936152832,0.0,0.08540486136224792,1.6094379124341003,0.025596571573065274,1.6094379124341003,0.744482973192311
4.406719247264253,5.092616650805105,1.0986122886681098,0.48157553413426757,1.791759469228055,2.108158544073431,2.5649493574615367,1.7047378024995123,3.6888794541139363,3.0494199228142405,3.6635616461296463,2.9117578048855703,0.0,0.05944773940576695,1.6094379124341003,0.931111848925795,1.6094379124341003,0.0
4.406719247264253,4.089070606414621,1.0986122886681098,0.46142092874406043,1.791759469228055,0.19687765589840622,2.5649493574615367,0.5666356454826049,3.6888794541139363,3.3694235395480656,3.6635616461296463,2.75260681427954,0.0,0.0,1.6094379124341003,1.4700027800694713,1.6094379124341003,0.5896817569845998
4.406719247264253,4.504928322672079,1.0986122886681098,0.9182830460873858,1.791759469228055,2.754916103600886,2.5649493574615367,6.745910342480944,3.6888794541139363,3.885681255359681,3.6635616461296463,3.476082444275565,0.0,0.06974046256983961,1.6094379124341003,0.3327898664531338,1.6094379124341003,0.7702544736170799
4.406719247264253,4.162196160376592,1.0986122886681098,0.9244701489741056,1.791759469228055,0.8524516530392365,2.5649493574615367,0.0,3.6888794541139363,2.6416934039600273,3.6635616461296463,3.433902886943432,0.0,0.006962548667534353,1.6094379124341003,1.3207655974477774,1.6094379124341003,0.1993175399866507
4.406719247264253,4.875044926234204,1.0986122886681098,0.02455555475393134,1.791759469228055,0.39656215188352906,2.5649493574615367,1.840059683304573,3.6888794541139363,3.076710105761056,3.6635616461296463,3.7566037117458837,0.0,0.0,1.6094379124341003,0.34009655033794517,1.6094379124341003,1.2887274178216346
4.418840607796598,4.913933161255047,1.0986122886681098,0.37946254044406597,1.791759469228055,0.16821586050559145,2.5649493574615367,2.2246210557239117,3.6888794541139363,3.061959360798358,3.6635616461296463,3.3175420590516116,0.0,0.0,1.6094379124341003,1.4437517288379738,1.6094379124341003,1.6095476953348498
4.418840607796598,2.5512610525444828,1.0986122886681098,0.7408986929721497,1.791759469228055,1.6808273803847815,2.5649493574615367,2.410250697475564,3.6971782569286313,2.8524447902094545,3.6635616461296463,4.167774707327721,0.0,0.0,1.6094379124341003,0.559632863107709,1.6094379124341003,1.499715121764707
4.418840607796598,5.014213587273988,1.0986122886681098,0.7297211533127501,1.791759469228055,0.40528769429390143,2.5649493574615367,5.925573031943596,3.7054087560651467,3.443202130102553,3.6635616461296463,3.58881920180156,0.0,0.0,1.6094379124341003,1.1945777726218807,1.6094379124341003,0.9420233050168345
4.418840607796598,4.026517303030526,1.0986122886681098,1.7206847619930916,1.791759469228055,2.3273184458285114,2.5649493574615367,5.793798484794818,3.713572066704308,3.754414168923253,3.6635616461296463,3.8675799250935605,0.0,0.04142500751996816,1.6094379124341003,1.7046795564227075,1.6094379124341003,0.8199198082197721
4.430816798843313,3.938695517629054,1.0986122886681098,0.1769367625033933,1.791759469228055,2.292266040656486,2.5649493574615367,2.257073079834355,3.7376696182833684,3.670005606420068,3.6635616461296463,4.281759586825434,0.0,0.0,1.6094379124341003,0.9019866673697192,1.6094379124341003,0.6619111378398188
4.442651256490317,3.6467197657448045,1.0986122886681098,0.3101383066210378,1.791759469228055,1.1253863539267395,2.5649493574615367,1.602871591907138,3.7612001156935624,4.347998054280735,3.6635616461296463,2.7712465415962275,0.0,0.108601123736278,1.6094379124341003,0.6999559896877157,1.6094379124341003,1.1124434938155399
4.454347296253507,3.7247949244037857,1.0986122886681098,0.0036843813713409723,1.791759469228055,0.9164418379624819,2.5649493574615367,0.0,3.7612001156935624,2.3261946667014946,3.7612001156935624,3.2517456237973423,0.0,0.0485682291989779,1.6094379124341003,1.816901921861719,1.6094379124341003,0.5231427266374514
4.465908118654584,3.406897747173189,1.0986122886681098,0.5036683159960196,1.791759469228055,1.579421222979826,2.5649493574615367,2.0398474319684174,3.7612001156935624,3.641888463792018,3.7612001156935624,3.745882241616651,0.0,0.14333085415290994,1.6094379124341003,1.602239288865269,1.6094379124341003,0.0
4.473541743509655,2.2734495475699976,1.0986122886681098,0.47929730869412024,1.8458266904983307,0.3886465496885977,2.5649493574615367,3.4508572838164997,3.7689221617874726,3.716781315645181,3.784189633918261,3.4028684810053162,0.0,0.02527133819622312,1.6094379124341003,1.046718100435867,1.6094379124341003,1.1443991950331038
4.481117537318112,4.709344670913425,1.0986122886681098,0.8644056961708959,1.8971199848858813,0.818321418424715,2.5649493574615367,0.0,3.7765850345330416,1.7021980012805595,3.8066624897703196,2.8601090876560282,0.0,0.0,1.6094379124341003,1.6147298127106875,1.6094379124341003,0.5529591279845235
4.48863636973214,3.9985344773257836,1.0986122886681098,1.0695634418545323,1.9459101490553132,0.6517217768718178,2.5649493574615367,3.076191750869056,3.784189633918261,3.7417799241307383,3.828641396489095,2.688518439562789,0.0,0.000507729529016468,1.6094379124341003,0.019375903917042026,1.6094379124341003,1.558953386896922
