S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.697034247666484,6.544627715346055,3.713572066704308,3.5956801464788457,4.634728988229636,4.355698515707799,2.5649493574615367,2.599013406349761,4.143134726391533,4.108846500182435,3.912023005428146,4.124104547864934,1.791759469228055,2.6237983037050836
6.697034247666484,6.420930723269451,3.713572066704308,3.5661488828860115,4.634728988229636,3.9589239018805285,2.5649493574615367,2.5039047795869718,4.143134726391533,4.067805680029393,3.912023005428146,4.065131660907522,1.791759469228055,3.2322009179584876
6.697034247666484,6.64719550339335,3.713572066704308,3.538380958416231,4.634728988229636,4.240521639872762,2.5649493574615367,2.541975844098914,4.143134726391533,4.112706839549961,3.912023005428146,4.26662179440364,1.791759469228055,3.218614542638093
6.697034247666484,6.6758191345902045,3.713572066704308,3.5753169916884997,4.634728988229636,4.343814745714955,2.5649493574615367,2.6140497617173835,4.143134726391533,4.076966888837927,3.912023005428146,4.205330139709937,1.791759469228055,3.0269323813842974
6.697034247666484,6.466855872118941,3.713572066704308,3.540498902135901,4.634728988229636,4.303592125323711,2.5649493574615367,2.6375116640105483,4.143134726391533,4.074619145672089,3.912023005428146,4.148506319926945,1.791759469228055,2.5845923984732977
6.697034247666484,6.624598086543766,3.713572066704308,3.6584728894429226,4.634728988229636,4.498866000237813,2.5649493574615367,2.694986247841382,4.143134726391533,4.134116615763434,3.912023005428146,4.170485470433968,1.791759469228055,3.1659874294786245
6.695798917058491,6.460448731036617,3.713572066704308,3.613214273173424,4.634728988229636,4.6042922742255055,2.5649493574615367,2.6177614278371415,4.143134726391533,4.116109200472639,3.912023005428146,4.304852505647606,1.791759469228055,4.526973571282399
6.695798917058491,6.591362369497218,3.713572066704308,3.6057142202115213,4.634728988229636,4.454186357760378,2.5649493574615367,2.6612737336860315,4.143134726391533,4.125736626722128,3.912023005428146,4.132969701050057,1.9459101490553132,3.441612303740839
6.69641677311769,6.373674152828031,3.713572066704308,3.611962087504297,4.634728988229636,4.697199730691813,2.5649493574615367,2.6446870563006137,4.143134726391533,4.167064479254452,3.912023005428146,4.073033113847799,1.9459101490553132,1.8733111143716425
6.697034247666484,6.544228506747541,3.713572066704308,3.5828693996163024,4.634728988229636,4.2429181436027745,2.5649493574615367,2.635473189334079,4.143134726391533,4.137806418226879,3.912023005428146,4.036887649267098,1.9459101490553132,2.207207144440309
6.697651341175731,6.59005433680149,3.713572066704308,3.607745069417004,4.634728988229636,4.308503543388776,2.5649493574615367,2.581250869507251,4.143134726391533,4.080166718537212,3.912023005428146,4.2147157487180475,1.9459101490553132,2.2679714102973785
6.698268054115413,6.564237258476831,3.713572066704308,3.5840476616522383,4.634728988229636,4.677228092985237,2.5649493574615367,2.587293699414133,4.143134726391533,4.0523318429068125,3.912023005428146,3.9836322700985365,1.9459101490553132,2.5439474135532834
