RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated
0.0,1.393684494564802,0.0,0.9995570707340724,0.0,1.3274804507933444,0.0,1.0527140085787974,0.0,0.690272938772579
0.0,2.0694705760303895,0.0,0.2844306513348631,0.0,1.0950838546600352,0.0,1.9721433627673366,0.0,0.7272626103089228
0.0,2.272137041116733,0.0,2.3935539131103702,0.0,0.3063605044171023,0.0,1.5517310958368746,0.0,0.9589597573517208
0.0,3.1724199025671407,0.0,1.6119740294510896,0.0,2.3332800069771036,0.0,0.0,0.0,0.7543950319777288
0.0,0.0,0.0,0.0,0.0,2.248020418278491,0.0,2.0329831398387377,0.0,0.07945945077170868
0.0,3.3739649904547457,0.0,0.1230943394124846,0.0,2.4064722451823854,0.0,0.26880891327322354,0.0,1.2471832550589539
0.0,3.818669408744494,0.0,1.4794311112784975,0.0,1.2472825613813383,0.0,1.1846137842739823,0.0,1.4007339534959837
0.0,2.026653950999977,0.0,0.0,0.0,2.0278611086063263,0.0,2.7665908268625192,0.0,0.0
0.0,3.24723180691185,0.0,1.2538075581729085,0.0,0.9185034576756357,0.0,2.2230487386394566,0.0,1.5992215071407379
0.0,4.402022305314629,0.0,0.0,0.0,1.4073376674764906,0.0,0.22528421064159765,0.0,0.5430087446486963
0.0,0.04892894099072875,0.0,1.5079654825420374,0.0,1.1314786866108142,0.0,0.09456490585233224,0.0,1.3142917223154362
0.0,1.2933677604202785,0.0,0.0,0.0,2.0957291531073174,0.0,0.0,0.0,1.2047269837032553
