S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
0.0,0.8908388900930552,2.302585092994046,3.347618273965604,4.848116364598481,4.297647226198552
0.0,0.8074341795928683,2.302585092994046,3.041202746518624,4.8494227005125365,5.630014434899279
0.0,0.0,2.302585092994046,3.6512497081305266,4.850727332139201,3.8675490752471573
0.0,0.0,2.302585092994046,5.599243163118383,4.852030263919617,4.275905230762587
0.0,0.0,2.302585092994046,4.843200780638319,4.853331500277589,4.80966577899212
0.0,1.645573775906346,2.302585092994046,2.600325852679987,4.854631045619675,4.181160970301861
0.0,0.0,2.302585092994046,4.264084329644303,4.855928904335275,3.186275380912826
0.0,0.8742627184166128,2.302585092994046,2.352790255694154,4.857225080796721,4.537234986466193
0.0,0.4995948735276547,2.302585092994046,4.893015876540687,4.858519579359367,4.580773539922975
0.0,1.4467856975971793,2.302585092994046,0.8103573100801365,4.859812404361672,4.2761969035229885
0.0,0.0,2.302585092994046,1.0182471739670027,4.90527477843843,3.279985924517222
0.0,0.5714625805024244,2.302585092994046,1.3496095355012085,4.948759890378168,4.927415762536805
