,Actual_last_5_vals,Mean_Simulation,Simulated_28,Simulated_23,Simulated_17,Simulated_16,Simulated_8,Simulated_15,Simulated_26,Simulated_27,Simulated_9,Simulated_21,Simulated_5,Simulated_1,Simulated_6,Simulated_0,Simulated_22,Simulated_20,Simulated_7,Simulated_14,Simulated_3,Simulated_18,Simulated_25,Simulated_12,Simulated_4,Simulated_10,Simulated_29,Simulated_13,Simulated_2,Simulated_11,Simulated_24,Simulated_19
0,108851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,110243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,110861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,121632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,117762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86
6,,118368.05,118772.02,113117.86,119184.76,117750.14,110620.4,125573.48,133142.74,117025.73,122839.57,130544.72,129881.3,124721.37,106099.14,123689.54,106643.44,105663.33,121080.06,140791.87,122031.4,129294.42,110825.29,125648.63,109449.64,122097.0,113280.61,99552.5,98525.69,103212.8,128024.75,121957.34
7,,122714.9,114913.68,114083.04,128011.37,123134.82,121900.17,116285.79,110597.63,130560.12,101377.38,116395.77,137973.7,107040.71,135304.68,133754.49,125597.28,120138.67,104228.43,133536.44,134048.42,146955.5,113412.33,137729.78,114417.84,132498.9,152891.25,110423.35,113916.61,100722.69,97987.04,151609.0
8,,121091.88,114582.48,123935.07,139732.36,137624.99,122949.71,137905.59,117427.07,122135.85,122179.04,125910.78,113143.0,118490.62,136079.52,132743.27,133865.43,98087.43,106324.39,114938.89,136787.09,132340.41,99155.3,137725.63,88324.32,135429.07,132406.9,108674.44,96657.32,96183.46,93003.81,158013.05
9,,123940.02,124045.44,130346.66,120318.59,137196.3,111548.96,118255.87,126066.05,107002.74,132549.54,135312.55,122537.9,104414.74,127165.02,136030.47,141888.69,117164.75,109713.78,101076.31,145602.07,143219.14,99423.75,141881.72,113316.3,150031.53,144370.37,102438.42,107435.28,114226.1,102523.42,151098.08
10,,123025.2,118673.93,124075.78,126884.12,126335.15,111209.51,124378.09,128562.27,110558.1,129366.92,114447.11,131731.24,120867.65,114032.19,135732.48,132381.16,140253.63,110830.22,122694.6,137931.95,119801.35,116286.0,139413.16,137478.61,147118.31,134386.35,102277.52,97670.29,91246.69,87834.05,156297.56
11,MAE,,3195.21,4030.41,5372.33,5689.53,5771.16,6247.55,6369.98,6605.98,6974.57,7210.89,7471.52,7718.6,8677.39,8801.7,9114.2,10381.52,10397.86,10432.11,11210.15,11486.41,11672.9,12209.81,12510.03,13005.79,13061.72,14295.64,15822.48,17258.05,19846.73,21639.16
