RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated
3.1354942159291497,3.5257771575512358,3.5553480614894135,3.3241618483350153,2.4849066497880004,4.288801949621111,2.224623551524334,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,5.032885903031075,4.534028144429186,3.716616209085536,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.8256313078188295,5.475244663983493
3.1354942159291497,3.421504349332272,3.5553480614894135,3.231793692072141,2.4849066497880004,2.952625194973489,2.1972245773362196,2.3246153075541014,0.6931471805599453,5.491246656202338,0.0,1.8408271678120416,5.043425116919247,5.344090303649762,3.713572066704308,3.439512160615032,3.091042453358316,1.9171010728468598,3.5553480614894135,2.473428791552038,5.82600010738045,4.898920557767624
3.1354942159291497,3.1236838960899567,3.5553480614894135,3.726803993377098,2.4849066497880004,3.0717253365787527,2.1972245773362196,2.026527578660324,0.6931471805599453,3.0574156140250985,0.0,0.2555391953663553,5.043425116919247,5.076491271505144,3.713572066704308,4.463120682029342,3.091042453358316,2.4745999308945947,3.5553480614894135,3.17381103106153,5.82600010738045,5.944050989209728
3.1354942159291497,3.489252881818306,3.5553480614894135,4.131318385585506,2.4849066497880004,6.6167453919462424,2.1972245773362196,2.7589788289502435,0.6931471805599453,3.0676760060645476,0.0,1.7269415225237448,5.043425116919247,4.983250188445909,3.713572066704308,3.8046897147555865,3.091042453358316,1.7419248485474734,3.5553480614894135,3.742602461833459,5.82600010738045,7.049769617269668
3.1354942159291497,3.339723434883672,3.5553480614894135,3.457192844775353,2.4849066497880004,3.5915058098956143,2.1972245773362196,2.3573978314967894,0.6931471805599453,2.0779223889629006,0.0,0.8296282214853594,5.043425116919247,4.048337681256188,3.713572066704308,2.7033933694764114,3.091042453358316,2.2253145959951475,3.5553480614894135,3.0169326493089024,5.82600010738045,5.30234820361073
3.1354942159291497,3.6978364842523526,3.5553480614894135,3.6357691723912597,2.4849066497880004,2.995044469671919,2.1972245773362196,2.1535046887021556,0.6931471805599453,4.037545288302448,0.0,2.0645190310456707,5.043425116919247,4.551359381951177,3.713572066704308,2.5886449511312875,3.091042453358316,3.133270032897768,3.5553480614894135,3.2149402154997344,5.82600010738045,4.628021167663101
3.1354942159291497,4.283373265013955,3.5553480614894135,3.722824842777847,2.4849066497880004,6.409163459543425,2.1972245773362196,1.7992918082553329,0.6931471805599453,3.7944197117507876,0.0,2.2384899116321058,5.043425116919247,3.8677168409725073,3.713572066704308,5.487603284983729,3.091042453358316,2.3671992491127494,3.5553480614894135,3.848067545319372,5.82600010738045,6.513009878566684
3.1354942159291497,3.536347879413141,3.5553480614894135,3.6402527908763043,2.4849066497880004,2.9476949708089357,2.1972245773362196,2.4034997220132253,0.6931471805599453,2.143206643442941,0.0,2.122558865856992,5.043425116919247,4.774125615304016,3.713572066704308,3.559380284197069,3.091042453358316,2.463471835679948,3.5553480614894135,3.4815948939531767,5.82600010738045,5.794351594230032
3.1354942159291497,2.7000732992044565,3.5553480614894135,2.9498127520102613,2.4849066497880004,3.7047917532405386,2.1972245773362196,2.7708524008572675,0.6931471805599453,1.3489825720049298,0.0,1.9171344783351856,5.043425116919247,4.371250316240383,3.713572066704308,4.781115794933294,3.091042453358316,1.2394281257835102,3.5553480614894135,3.101343550162277,5.82600010738045,6.20830105753775
3.1354942159291497,3.9403094585387484,3.5553480614894135,1.7055856493944144,2.4849066497880004,4.677792456064972,2.1972245773362196,2.1618400023886974,0.6931471805599453,5.415137564565596,0.0,3.2539557933348315,5.043425116919247,4.504342549991442,3.713572066704308,4.113020572775687,3.091042453358316,2.114940734817487,3.5553480614894135,2.909823562652428,5.82600010738045,5.7835886101796925
3.1354942159291497,3.6929585006018955,3.5553480614894135,2.5506849238077267,2.4849066497880004,3.659262920260111,2.1972245773362196,1.6453409905160647,0.6931471805599453,3.7753955796205636,0.0,0.044777429714859096,5.043425116919247,4.19167140692006,3.713572066704308,3.6065236042503512,3.091042453358316,2.043216814077793,3.5553480614894135,3.277000599532761,5.82600010738045,4.273046287137835
3.1354942159291497,3.358039867083492,3.5553480614894135,3.080814670296683,2.4849066497880004,5.754440935874284,2.1972245773362196,2.6507624044123674,0.6931471805599453,2.4575318196553817,0.0,0.39202633071700366,5.043425116919247,5.555176798559187,3.713572066704308,3.4617645783403876,3.091042453358316,2.351198740042173,3.5553480614894135,2.950226639129296,5.82600010738045,5.652417787718548
