,Actual_last_5_vals,Mean_Simulation,Simulated_26,Simulated_0,Simulated_13,Simulated_11,Simulated_29,Simulated_14,Simulated_16,Simulated_2,Simulated_22,Simulated_27,Simulated_5,Simulated_4,Simulated_17,Simulated_12,Simulated_7,Simulated_20,Simulated_9,Simulated_18,Simulated_15,Simulated_24,Simulated_28,Simulated_23,Simulated_1,Simulated_19,Simulated_10,Simulated_3,Simulated_21,Simulated_8,Simulated_25,Simulated_6
0,16985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17286.333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17395.666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61,7292.61
6,,6687.79,7834.32,5493.17,13778.36,9898.52,9357.32,16866.45,22983.22,17172.17,-4919.78,18349.91,12890.15,-4914.96,-6164.6,16580.45,10517.97,2777.85,-3726.37,-3541.76,11854.72,-10369.02,-5116.03,9326.74,19013.95,-326.2,12043.3,4282.11,1527.84,10473.7,11150.69,-4460.6
7,,10045.7,11592.45,-5650.73,5409.07,6225.76,14566.87,13162.26,-6159.05,24896.87,11628.24,-3004.42,-8641.71,8041.26,14272.19,10076.3,10430.54,11383.65,11196.98,1281.91,31107.54,10078.91,15853.83,12423.44,3246.67,-5558.89,16740.14,9763.79,30924.85,27711.56,6408.4,11962.45
8,,6156.15,21721.25,10398.11,4966.98,3022.66,12123.69,7464.64,9591.61,24196.86,-1955.83,-6864.73,20664.7,16392.9,-12118.8,-3589.21,20123.6,2405.77,-4080.02,-10697.64,4779.41,11524.45,8597.46,217.85,-12492.27,15362.57,7390.97,22672.77,3931.73,-3064.58,10382.76,1614.95
9,,9488.71,9221.4,7205.39,6334.37,-16153.71,15006.01,17552.5,-8914.92,4951.93,1402.74,3135.24,21318.9,16682.25,16190.5,7210.89,-3498.59,18296.74,3725.33,4596.66,14920.06,13261.97,2043.77,-1233.91,658.74,21749.12,21975.29,-3195.92,17548.19,22459.85,36142.83,14067.69
10,,9882.53,11935.31,7998.91,7757.98,7736.18,15039.98,10051.85,13198.31,14795.56,14485.26,8438.13,11460.48,17005.43,4852.72,-3254.34,21429.24,22657.87,10858.65,21385.48,19553.29,-1366.03,-4634.12,26016.92,1451.35,-11600.23,-1912.84,233.18,11786.49,17111.83,23162.46,-1159.48
11,,10214.36,9565.97,2732.27,-1329.6,19181.26,31617.87,22316.17,15024.3,14622.25,2300.05,2887.39,7764.94,18704.27,6272.42,16076.57,16507.34,11742.11,-8045.27,20960.51,13430.34,-11472.72,17616.39,-1694.33,1621.16,3801.48,29876.56,-5836.85,14834.39,4832.66,23444.62,7076.22
12,,7468.83,11441.73,18306.5,4225.34,10686.51,6708.8,11561.49,1805.18,1543.51,-9105.8,-16041.9,-4894.07,1776.65,9916.67,-14900.28,7756.69,-4688.31,23906.6,16910.76,25925.27,2973.19,-12665.59,-8736.63,25442.8,3775.46,11668.55,19324.78,32323.43,25465.34,7861.03,13791.07
13,,4590.36,-1905.73,7879.44,6298.78,-1714.12,19222.03,-7058.64,-44.96,-3057.38,3980.99,8921.44,5507.55,16126.18,15755.18,9091.28,1246.13,-120.09,17736.16,3967.1,7402.12,-11469.74,9465.42,816.47,5920.9,10848.85,-18420.26,7805.2,11428.12,21382.35,11804.24,-21104.31
14,,6713.26,8966.16,9188.72,6264.21,6473.77,9104.28,13571.39,6022.79,-2235.83,643.19,5335.08,9927.06,-6848.71,522.89,16983.87,2339.85,19012.49,-6355.38,-7099.99,12679.62,860.97,16615.21,17000.3,16479.73,460.28,-2642.7,2242.87,2066.44,10736.96,40113.07,-7030.78
15,,6924.32,1308.42,2212.55,-9251.14,13748.82,8655.7,287.11,3828.62,4994.28,8461.38,4211.28,11370.17,518.46,22288.8,442.51,16804.33,30022.18,16836.66,11216.96,17109.35,6364.86,26327.15,25821.5,-5310.88,-10840.02,2617.15,-12007.68,13666.31,-4765.47,21424.88,-20634.49
16,,9053.22,-2641.13,5653.25,-2772.75,9261.31,6325.03,21605.62,12312.85,10331.66,25441.35,7896.38,-1152.0,12617.82,14538.86,16775.12,-17069.09,21434.73,6675.35,19745.24,-11009.55,-9190.84,10645.04,2546.19,-173.11,17370.99,-7630.07,-9757.75,38443.39,27667.53,13982.5,31722.58
17,MAE,,4271.58,4791.33,5261.8,5309.51,5623.23,6394.0,6650.81,6913.72,6923.7,7162.32,7200.07,7284.23,7640.04,7690.82,7751.44,8062.96,8478.6,8487.62,8617.16,8698.23,8776.91,8782.61,9513.37,9522.33,9565.47,9572.8,9609.86,10447.58,10493.9,11029.55
