,Actual_last_5_vals,Mean_Simulation,Simulated_8,Simulated_11,Simulated_17,Simulated_2,Simulated_18,Simulated_3,Simulated_14,Simulated_9,Simulated_21,Simulated_16,Simulated_25,Simulated_22,Simulated_23,Simulated_26,Simulated_7,Simulated_12,Simulated_28,Simulated_1,Simulated_6,Simulated_19,Simulated_15,Simulated_20,Simulated_5,Simulated_27,Simulated_4,Simulated_13,Simulated_10,Simulated_24,Simulated_29,Simulated_0
0,278217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,280192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,280438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,282044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,280482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65,258811.65
6,,248082.04,234453.01,257721.96,252568.32,232446.05,242724.22,281328.04,235560.94,219319.76,313449.42,247715.94,248382.9,232188.87,274801.23,265856.47,216685.05,211007.0,292148.46,249742.88,265413.76,205401.47,262831.71,223082.02,232754.85,202035.93,168023.08,286611.6,231306.36,316941.71,288449.96,251508.31
7,,264039.72,255729.77,251547.28,225306.94,283201.46,261407.62,266722.5,261675.67,298347.46,249057.56,268498.57,361430.03,304900.59,270783.11,229490.85,233884.42,278039.95,221618.24,196229.87,278518.99,270699.55,309652.73,236333.44,243337.81,251776.45,249602.39,236915.99,234860.18,297360.28,264642.66,329619.36
8,,266569.8,279189.89,271450.9,256844.83,288961.61,205566.23,258088.91,233851.06,283622.03,230971.91,320020.08,278566.01,239509.64,306006.57,258266.64,261423.95,286357.39,307914.24,270379.85,252836.83,283916.9,208006.79,202966.84,323102.82,284411.08,264726.3,267311.85,216457.14,326899.01,311235.2,218231.62
9,,256741.66,260981.06,250743.76,266262.81,266448.15,278565.01,236496.9,307031.99,259719.63,252156.36,249157.27,233979.72,289216.92,239919.14,263309.48,205962.88,300725.42,241511.99,276354.68,235783.22,216055.88,256272.67,288515.69,250581.87,189043.37,191232.52,334039.79,213612.79,305054.69,301738.21,241776.02
10,,259981.67,247339.21,283491.64,273526.43,246878.1,259401.16,296336.46,256474.44,284649.09,262963.29,319350.52,261156.54,278351.85,212333.31,336105.33,231242.53,228583.4,252438.47,317950.08,175263.17,214919.35,218514.6,275022.63,324565.37,279971.43,255602.54,235306.58,209627.8,254818.78,349270.42,157995.73
11,MAE,,8573.49,9420.22,12668.32,13333.27,15232.89,16834.87,16900.24,17961.27,20585.72,20871.41,22270.7,22443.27,22895.04,23886.32,24369.34,24374.15,25100.87,25143.69,25203.48,25405.93,26810.29,27187.37,27217.6,27306.45,27704.68,28061.43,31591.77,35997.56,36653.59,39049.28
