S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,5.988982546647944,5.159055299214529,4.894827284418444,5.948034989180646,6.869224687110222,1.9459101490553132,3.920129654201923,2.4849066497880004,2.2029748467271837,6.059123195581797,5.729165901418783,3.828641396489095,3.6579420675208527
5.572154032177765,6.150149879966708,5.170483995038151,5.0875774421281985,5.953243334287785,6.044345965018226,1.9459101490553132,3.0534884088668366,2.3978952727983707,2.8985111428783874,6.0844994130751715,5.767237742294797,3.828641396489095,3.8453336392509407
5.796057750765372,5.687744938848389,5.768320995793772,5.785606995376225,6.313548046277095,6.527789979698749,1.9459101490553132,0.2178482625188516,2.70805020110221,3.8625372118468277,6.293419278846481,5.890556421952542,4.1588830833596715,4.257326713531505
5.796057750765372,6.043628084853141,5.720311776607412,6.328069728918003,6.274762021241939,6.110190320750993,1.9459101490553132,1.7126179344785342,2.70805020110221,3.8279033208020152,5.700443573390687,5.468487180334065,4.1588830833596715,3.7861126055732743
5.84354441703136,5.295175371008706,5.726847747587197,4.6326143305791945,6.272877006546167,6.447509244684661,1.9459101490553132,2.2156693667172718,2.8903717578961645,3.3366509699197473,5.707110264748875,6.374918414308147,4.1588830833596715,3.6121808055720104
5.8377304471659395,6.070760078277471,5.726847747587197,5.5289502136625375,6.269096283706261,6.825036388653894,1.9459101490553132,2.101452038196537,2.5649493574615367,4.698996227887134,5.697093486505405,5.203098695272484,4.174387269895637,3.45181548672531
5.834810737062605,5.9762830275245795,5.739792912179234,4.888941702483533,6.285998094508865,7.125585173256664,1.9459101490553132,3.905612299830046,2.302585092994046,1.6085213842354529,5.697093486505405,5.283307027898146,4.189654742026425,3.8278517685720432
5.834810737062605,5.248952158532003,5.7430031878094825,5.6192001773316305,6.306275286948016,5.320865325917542,1.9459101490553132,2.119469667812892,2.6390573296152584,4.497043463944685,5.723585101952381,4.735976857006178,4.189654742026425,4.009894162556934
5.8377304471659395,5.799623332023219,5.723585101952381,5.881326558473563,6.333279628139691,6.340779341022334,1.9459101490553132,2.956527610279903,2.0794415416798357,2.432328813851179,5.703782474656201,4.7108873270445715,4.248495242049359,4.323831042445036
5.8377304471659395,5.90882365670699,5.723585101952381,5.362314794116407,6.335054251498059,6.265606781343521,1.9459101490553132,2.824466263617805,2.0794415416798357,3.877601426109365,5.713732805509369,6.612699167554343,4.248495242049359,4.679139885264829
5.840641657373398,5.941373868768448,5.726847747587197,5.394616795353747,6.327936783729195,5.383539659739841,1.9459101490553132,0.8374921004134834,2.833213344056216,2.599639698044611,5.703782474656201,5.644096951803408,4.248495242049359,4.375241389149275
5.840641657373398,5.654744502683414,5.726847747587197,5.298089667576522,6.327936783729195,5.476963570313953,1.9459101490553132,1.7985993533243798,2.772588722239781,2.5138009872529716,5.717027701406222,6.02586543828803,4.248495242049359,4.04709820301118
5.786897381366708,5.441192215251118,5.717027701406222,5.0034553874775005,6.311734809152915,6.248493438714978,1.9459101490553132,1.2974180286444268,2.833213344056216,4.329215928511838,5.700443573390687,6.539689556601184,4.248495242049359,4.4343718621878185
5.783825182329737,5.8970385287127485,5.720311776607412,5.461807397080979,6.302618975744905,6.175387563157415,1.9459101490553132,2.5901279318685466,2.9444389791664403,3.79249347148314,5.69035945432406,6.734203666185949,4.248495242049359,3.7143067187551098
5.7745515455444085,5.798564793252458,5.720311776607412,5.817821974537211,6.313548046277095,6.164944813831616,1.9459101490553132,1.488851565166034,2.995732273553991,4.90751525359318,5.680172609017068,6.145709199721861,4.2626798770413155,3.711635274733376
5.755742213586912,6.37380967041462,5.720311776607412,5.224678792617223,6.3080984415095305,5.610255496436446,1.791759469228055,2.5258031914472836,2.995732273553991,3.3268826401140728,5.631211781821365,5.008584017276399,4.23410650459726,3.799881514255745
5.765191102784844,5.836558304824582,5.726847747587197,6.048591927457271,6.298949246855942,6.813422839703582,1.791759469228055,0.8916286977157046,3.091042453358316,2.7593989081369545,5.634789603169249,5.59124379356511,4.23410650459726,4.383704691292971
5.765191102784844,5.978728670606941,5.733341276897746,4.939621626375548,6.298949246855942,6.255005893946169,1.791759469228055,1.1015214431970182,2.772588722239781,3.9731393834664863,5.66988092298052,6.352738948249268,4.23410650459726,3.812326483492017
5.75890177387728,5.209207959078364,5.703782474656201,5.218215193235596,6.278521424165844,6.143973895793479,1.791759469228055,2.8806082392012176,2.302585092994046,2.738916336202347,5.6131281063880705,6.437849785539614,4.23410650459726,4.61150873243294
5.7745515455444085,6.543727546249318,5.717027701406222,5.390616799214093,6.278521424165844,6.335211051629301,1.791759469228055,2.6755675123210962,2.4849066497880004,2.4234291642730277,5.616771097666572,5.534774907441363,4.23410650459726,3.6447187876861578
5.765191102784844,5.993500494909691,5.71042701737487,5.438910649923722,6.2878585601617845,5.650893894100812,1.791759469228055,1.8035318531410884,2.302585092994046,2.904133210020858,5.616771097666572,6.948785271422263,4.23410650459726,4.401855143374858
5.777652323222656,5.98744699603465,5.707110264748875,6.052771031857501,6.3080984415095305,5.761492127294996,1.791759469228055,2.1724891389397465,2.3978952727983707,4.412722731657022,5.66988092298052,6.519749708453029,4.23410650459726,4.35333034996266
5.777652323222656,5.897394551023111,5.707110264748875,6.519069561159045,6.3080984415095305,6.564286685284628,1.791759469228055,2.1110348972795845,2.302585092994046,3.0664585315308237,5.66988092298052,6.222625943199619,4.23410650459726,4.247617817696299
