S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
0.0,1.528042598680665,0.6931471805599453,0.9419256201061317
0.0,1.1529285348835474,0.6931471805599453,1.3383962477085924
0.0,1.5608938551206555,0.6931471805599453,2.045470895163529
0.0,0.962380094694262,0.6931471805599453,0.7972699796774287
0.0,0.2095496521422493,0.6931471805599453,0.9382976334309068
0.0,1.6156039276565126,0.6931471805599453,0.9672334607294443
0.0,1.772672905390804,0.6931471805599453,0.5670483188830678
0.0,0.9934806504813268,0.6931471805599453,1.0590879236154858
0.0,0.430001568714679,0.6931471805599453,0.9742994658464754
0.0,1.6904185210689096,0.6931471805599453,0.05754250732139321
0.0,1.4697669162746658,0.6931471805599453,1.526962328011588
0.0,2.034265481358858,0.6931471805599453,0.6113584426278795
0.0,1.2519276398454475,0.6931471805599453,1.264539252937203
0.0,1.3583206628015096,0.6931471805599453,1.582030421777664
0.0,0.9215896250958419,0.6931471805599453,1.0095815078060444
0.0,2.367025325146962,0.6931471805599453,1.161353044510011
0.0,1.1558892872732363,0.6931471805599453,0.8336513099544478
0.0,0.7906354428747354,0.6931471805599453,0.6759231148036609
0.0,2.759219810213488,0.6931471805599453,0.9025464551719864
0.0,0.6876737146986921,0.6931471805599453,1.0959287115252963
0.0,2.064605306205842,0.6931471805599453,0.5925254302398333
0.0,0.7222876049479481,0.6931471805599453,0.180615645127156
0.0,2.393477743953807,0.6931471805599453,1.3503341858472757
0.0,1.7611863906537044,0.0,1.0122940298413974
