S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.17804065448848427,0.0,1.0120744067826586,3.784189633918261,3.1131672510296626,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,3.044522437723423,2.3619558113018173,0.0,1.1044258036092558
0.0,0.0,0.0,1.92201418443838,3.784189633918261,3.919671255102895,5.181783550292085,4.590744664618288,1.3862943611198906,0.575953187363045,4.844187086458591,4.681990300359743,0.6931471805599453,0.3465348524761215,3.044522437723423,2.3412236231547445,0.0,1.2977648518822131
0.0,0.0,0.0,0.913334560066447,3.784189633918261,3.9725563619368245,5.181783550292085,3.367753588812726,1.3862943611198906,1.6548155984771236,4.844187086458591,4.212667881357043,0.6931471805599453,0.5708844572136449,3.044522437723423,4.240028219730645,0.0,0.6817708858161722
0.0,1.0271626305465362,0.0,1.806282814053554,3.784189633918261,2.376829034314195,5.181783550292085,2.486459144009998,1.3862943611198906,2.016603847503275,4.844187086458591,6.549538767502957,0.6931471805599453,0.6163736727960151,3.044522437723423,3.4176179078644564,0.0,1.485174600667517
0.0,0.8222095172254626,0.0,1.035850473642084,3.784189633918261,4.311711068278219,5.181783550292085,2.4426916192809998,1.3862943611198906,1.6784257740431956,4.844187086458591,4.268776169876985,0.6931471805599453,0.5356721781356415,3.044522437723423,2.691273677432405,0.0,1.1836456480650641
0.0,0.48939006624390896,0.0,0.9018831016533722,3.784189633918261,2.9859606031523533,5.181783550292085,4.479783216746254,1.3862943611198906,1.2662987943058694,4.844187086458591,3.877164587395253,0.6931471805599453,0.30052933511321694,3.044522437723423,1.4276097552426625,0.0,2.3085736936200068
0.0,0.2154316954201644,0.0,1.1687513587604663,3.784189633918261,2.070190843808695,5.181783550292085,1.3422008912288197,1.3862943611198906,2.706610483035444,4.844187086458591,4.516171687477302,0.6931471805599453,0.3500392534716551,3.044522437723423,1.3655681437768044,0.0,1.6640283638783342
0.0,0.4898545905823074,0.0,1.1279986253363499,3.784189633918261,2.0959124570226155,5.181783550292085,2.2197292465218252,1.3862943611198906,2.79505599707901,4.844187086458591,4.839397773680634,0.6931471805599453,0.5081707721080957,3.044522437723423,1.837763780560937,0.0,1.3125350056691396
0.0,0.0,0.0,0.0,3.784189633918261,2.8620532538612515,5.181783550292085,3.4491689841795967,1.3862943611198906,1.2086906978358294,4.844187086458591,6.542739871166562,0.6931471805599453,0.4433500559557412,3.044522437723423,2.9711676822272555,0.0,0.2604544851409627
0.0,1.1201982352882627,0.0,0.603658274855252,3.784189633918261,3.6315783950286926,5.181783550292085,4.694137833720194,1.3862943611198906,0.17655547465971289,4.844187086458591,3.307108996069804,0.6931471805599453,0.0,3.044522437723423,1.7325022773760133,0.0,1.4019897994149797
0.0,0.5664721083232249,0.0,1.6589081290863086,3.784189633918261,3.673859826235571,5.181783550292085,2.892427612441364,1.3862943611198906,1.121336346895911,4.844187086458591,4.442364683700138,0.6931471805599453,1.1612222676559096,3.044522437723423,1.3926622810138938,0.0,1.0619021198325995
0.0,0.6353167958742323,0.0,0.0,3.784189633918261,2.724578308504223,5.181783550292085,4.21241635296068,1.3862943611198906,1.3999553471847845,4.844187086458591,4.819344797540497,0.6931471805599453,0.0,3.044522437723423,2.0797635439200306,0.0,0.0
