S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.17804065448848427,0.0,1.0120744067826586,3.784189633918261,3.1131672510296626,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,3.044522437723423,2.3619558113018173,0.0,1.1044258036092558
0.0,0.07221494795826894,0.0,1.9465442755931606,3.784189633918261,2.847888275157848,5.181783550292085,5.71426620397709,1.3862943611198906,2.857848085435659,4.844187086458591,5.159547851154294,0.6931471805599453,1.0766212540235514,3.044522437723423,2.7253116501446817,0.0,0.6878261744790518
0.0,0.0,0.0,1.132503904661363,3.784189633918261,3.4923984086679942,5.181783550292085,5.053022646152212,1.3862943611198906,2.1158630900252877,4.844187086458591,4.510905321576576,0.6931471805599453,0.4815827469494646,3.044522437723423,2.522416813039486,0.0,1.9530933642871395
0.0,0.3792793625583478,0.0,1.0872233045057333,3.784189633918261,2.772038775529126,5.181783550292085,0.9071938036359559,1.3862943611198906,1.9851448435322279,4.844187086458591,5.323474974085296,0.6931471805599453,0.0,3.044522437723423,2.43185344000368,0.0,1.1972700276120238
0.0,0.8865248025696139,0.0,1.431069970315341,3.784189633918261,4.287752866672001,5.181783550292085,5.4006159118695996,1.3862943611198906,1.1996490683912966,4.844187086458591,4.755745057511233,0.6931471805599453,0.9452595809638035,3.044522437723423,2.043720570184985,0.0,0.8834821693755996
0.0,0.5846013939243269,0.0,1.680640711080923,3.784189633918261,2.0852499467751273,5.181783550292085,5.033696574231001,1.3862943611198906,0.3510400124564097,4.844187086458591,4.076948512176099,0.6931471805599453,0.8247352197005028,3.044522437723423,1.278949850889248,0.0,0.0
0.0,0.1866228571559734,0.0,1.415049415699713,3.784189633918261,2.378834097258849,5.181783550292085,2.2964776665162194,1.3862943611198906,1.3888386589744908,4.844187086458591,4.790563913480026,0.6931471805599453,0.5408447564669754,3.044522437723423,1.6552607867557374,0.0,2.1338369336153167
0.0,0.0,0.0,2.194383480150549,3.784189633918261,1.7489010289443285,5.181783550292085,1.9116717726377872,1.3862943611198906,0.1639222769825064,4.844187086458591,4.76162390085155,0.6931471805599453,0.18060477736910768,3.044522437723423,2.03875693382969,0.0,1.3189540810124323
0.0,0.7450977231351589,0.0,0.716205777152451,3.784189633918261,2.6937955016248485,5.181783550292085,5.917928148647553,1.3862943611198906,0.056777087469999765,4.844187086458591,4.081497526812963,0.6931471805599453,0.5744620076463267,3.044522437723423,2.537016144104916,0.0,1.6744021542409993
0.0,0.0,0.0,1.4318716645125449,3.784189633918261,3.3972208430231667,5.181783550292085,3.1190614615294323,1.3862943611198906,1.3704822360139193,4.844187086458591,4.2887241471749915,0.6931471805599453,0.2661137815290194,3.044522437723423,2.738984081075864,0.0,0.4973521611598385
0.0,0.0,0.0,1.0117997766285558,3.784189633918261,2.5684805442391982,5.181783550292085,2.8377523441259562,1.3862943611198906,2.0352608783113046,4.844187086458591,5.735259567155143,0.6931471805599453,0.0,3.044522437723423,2.3926272050672712,0.0,2.5436939229453026
0.0,0.5608687187105239,0.0,3.3251121402839274,3.784189633918261,2.1597916333942866,5.181783550292085,2.95612334996333,1.3862943611198906,1.6054557896069706,4.844187086458591,4.211552191556581,0.6931471805599453,0.0,3.044522437723423,1.7426371039773858,0.0,0.22203274981655352
