RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,3.1765321914381626,1.791759469228055,1.7325050035958518,6.018593214496234,5.1150607566092265,6.893656354602635,5.175691325759364
3.1354942159291497,2.449299347000937,1.791759469228055,0.7901672015439241,6.025865973825314,5.08904579093762,6.904750769961838,6.630999124567287
3.1354942159291497,4.378076400308453,1.791759469228055,1.2521236775072477,6.028278520230698,2.475141026606347,6.907755278982137,6.643887564310426
3.1354942159291497,3.5086567123673134,1.791759469228055,1.4999593102858737,6.018593214496234,4.637215191979163,6.926577033222725,4.814921789958341
3.258096538021482,2.375419694493141,1.791759469228055,1.8236887251821838,5.937536205082426,5.010876070263975,6.903747257584598,5.670442693991445
3.258096538021482,2.8333402073179883,2.772588722239781,0.7461590369076165,6.016157159698354,5.468648807536668,7.00397413672268,5.212133688294676
3.332204510175204,3.234303129483679,2.6390573296152584,2.800195257073355,5.713732805509369,4.7855577720125755,6.760414691083428,6.066078224499614
3.332204510175204,3.854132277437434,2.6390573296152584,2.298514507961076,5.71042701737487,4.88847480644058,6.7357800142423265,8.827309846565392
3.332204510175204,3.8481247530777742,2.6390573296152584,1.360835751247909,5.683579767338681,3.9899611353038873,6.734591659972948,5.047474891837904
3.332204510175204,4.05966074664482,2.6390573296152584,1.422738303969209,5.69035945432406,4.136332242310199,6.738152494595957,5.319048347045305
3.332204510175204,3.324713412112025,2.6390573296152584,1.3532057656128376,5.697093486505405,5.565974749645527,6.7580945044277305,4.774335712717058
