RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,2.239971443535563,1.791759469228055,1.3158654549846338,6.018593214496234,5.556677617130771,6.893656354602635,4.550440241447848
3.1354942159291497,2.242550705160513,1.791759469228055,1.0428393104185802,6.025865973825314,4.974869853259652,6.904750769961838,6.149529330121877
3.1354942159291497,3.0674942873537097,1.791759469228055,0.7835786152610877,6.028278520230698,5.619497203741052,6.907755278982137,5.031687950366372
3.1354942159291497,3.098987359582706,1.791759469228055,2.3438516519259904,6.018593214496234,5.612661631755493,6.926577033222725,5.340602223677531
3.258096538021482,3.787704924604827,1.791759469228055,1.8053244308304996,5.937536205082426,4.7100903368035505,6.903747257584598,5.753558915048524
3.258096538021482,3.1227747172846714,2.772588722239781,1.2416317342982057,6.016157159698354,5.267891958625701,7.00397413672268,6.392783099113614
3.332204510175204,1.980051478894814,2.6390573296152584,2.6573233181291425,5.713732805509369,6.542034074468655,6.760414691083428,6.4064285326235835
3.332204510175204,3.2008019244887715,2.6390573296152584,1.3014247127809337,5.71042701737487,4.807154294762042,6.7357800142423265,4.082335327999295
3.332204510175204,2.1385257562623496,2.6390573296152584,1.8788664084323365,5.683579767338681,4.644633131614114,6.734591659972948,5.642468968012113
3.332204510175204,3.332895063802277,2.6390573296152584,1.609948771761052,5.69035945432406,5.65631917187355,6.738152494595957,4.840124574492241
3.332204510175204,3.0457375742029136,2.6390573296152584,2.8566247291033626,5.697093486505405,5.792443246531642,6.7580945044277305,4.403850365771537
