RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,4.347438034094187,1.791759469228055,2.748198583993841,6.018593214496234,5.039413013922732,6.893656354602635,5.653470391479397
3.1354942159291497,5.167657405178441,1.791759469228055,1.448633072602457,6.025865973825314,4.9503180775204685,6.904750769961838,5.568543030232679
3.1354942159291497,3.6926763256255777,1.791759469228055,1.6888095398333554,6.028278520230698,4.2533801722690585,6.907755278982137,5.362642389649596
3.1354942159291497,3.274154160169395,1.791759469228055,0.6135383854932386,6.018593214496234,2.7128555018006075,6.926577033222725,5.783312468370486
3.258096538021482,2.883350279763456,1.791759469228055,1.1305929753505217,5.937536205082426,5.586710396937694,6.903747257584598,4.146008109000061
3.258096538021482,3.4261637964315597,2.772588722239781,1.4926897319217642,6.016157159698354,6.411144688161875,7.00397413672268,6.160428903163946
3.332204510175204,2.86139751251246,2.6390573296152584,3.733321052069215,5.713732805509369,5.690806683897872,6.760414691083428,6.933612044980052
3.332204510175204,3.715651270346253,2.6390573296152584,2.0032656371694753,5.71042701737487,6.438558648123195,6.7357800142423265,6.354878218281
3.332204510175204,4.30985351088389,2.6390573296152584,2.8215110613826213,5.683579767338681,5.397895761329402,6.734591659972948,5.576443779588304
3.332204510175204,3.4782072528786303,2.6390573296152584,2.3126214942031296,5.69035945432406,5.212653191981218,6.738152494595957,4.5712619433171415
3.332204510175204,3.27842567110782,2.6390573296152584,2.3852186988876696,5.697093486505405,6.839452653812613,6.7580945044277305,8.182445754446316
