S00117_Actual,S00117_Simulated,S00108_Actual,S00108_Simulated
2.0794415416798357,2.636680193993027,1.3862943611198906,1.0166596193930002
2.0794415416798357,3.24364125720832,1.3862943611198906,0.9001599785509892
2.0794415416798357,2.817522505695461,1.3862943611198906,2.2640778306765204
2.0794415416798357,2.1384930976240444,1.3862943611198906,1.5176721277735479
2.0794415416798357,1.3623794560476978,1.3862943611198906,0.19627160649040887
2.0794415416798357,0.0,1.3862943611198906,1.1360121693392116
2.0794415416798357,2.837604592970803,1.3862943611198906,1.4429888375210225
2.0794415416798357,4.103145251405447,1.3862943611198906,1.2627831919260784
2.0794415416798357,5.09431683574727,1.3862943611198906,0.5803461271456475
2.0794415416798357,2.075420341975314,1.3862943611198906,2.5835779579345863
2.0794415416798357,4.479216485808614,1.3862943611198906,2.177687986679041
2.0794415416798357,0.8297518406452613,1.3862943611198906,0.5161419330468578
2.0794415416798357,2.105106333021589,1.3862943611198906,1.2998291239822986
2.0794415416798357,2.1586977386677337,1.3862943611198906,1.4654603911808466
2.0794415416798357,3.551566131274186,1.3862943611198906,3.0334581736233117
2.0794415416798357,3.5876564593936804,1.3862943611198906,2.9355124255317335
2.0794415416798357,3.6150575666628404,1.3862943611198906,1.1443167524289377
2.0794415416798357,2.584913469377683,1.3862943611198906,1.262503592946589
2.0794415416798357,2.283835042516676,1.3862943611198906,1.2812015060383617
2.0794415416798357,3.287786123771522,1.3862943611198906,1.7033998905054082
2.1972245773362196,0.0,1.3862943611198906,2.059268276472194
2.1972245773362196,2.769241545306962,1.3862943611198906,1.2025142745322182
2.1972245773362196,1.4397840269802809,1.3862943611198906,1.2538895166821538
2.1972245773362196,2.5643662445531974,1.3862943611198906,1.0328924078499921
