S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,2.4051343682890263,4.8494227005125365,4.421674970860785,2.9444389791664403,3.9960720490814468
0.0,2.718316941523306,4.850727332139201,2.4375032331781434,2.9444389791664403,3.9010343897572852
0.0,0.5292968166710376,4.852030263919617,5.508630503662266,2.9444389791664403,6.03409318992213
0.0,0.9769348707680333,4.853331500277589,4.0421703545336385,2.9444389791664403,2.2858095876269
0.0,0.18759244356465066,4.854631045619675,4.012290398493663,2.9444389791664403,1.8585897910205444
0.0,0.7720997062491749,4.855928904335275,3.677347666373498,2.9444389791664403,3.585430978448919
0.0,0.14473500418173535,4.857225080796721,4.406263194902862,2.9444389791664403,4.209156936749743
0.0,0.30703853473014797,4.858519579359367,4.4721857902703785,2.9444389791664403,4.179441648494143
0.0,0.6511598805462393,4.859812404361672,4.120868948378668,2.9444389791664403,2.29145660217394
0.0,0.9180544735494942,4.90527477843843,4.855317838591652,2.9444389791664403,1.7057270546889844
0.0,0.0,4.948759890378168,3.950061622144849,2.9444389791664403,2.972841113203483
