S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,1.1773828121892334,4.8494227005125365,4.357682912013852,2.9444389791664403,5.405607255384086
0.0,1.079352649452816,4.850727332139201,4.884546608333818,2.9444389791664403,4.881977544028886
0.0,0.0,4.852030263919617,4.930376579049162,2.9444389791664403,3.628834785475799
0.0,1.8381754221412667,4.853331500277589,1.8353689671024345,2.9444389791664403,5.08244361323304
0.0,2.562014166814938,4.854631045619675,4.0999187440836735,2.9444389791664403,5.643790959754622
0.0,0.0,4.855928904335275,3.6980930116617263,2.9444389791664403,4.743220975374202
0.0,0.8988144305160264,4.857225080796721,4.21782415264835,2.9444389791664403,5.226168273796409
0.0,2.079028999488238,4.858519579359367,4.7991418347564245,2.9444389791664403,2.9353605917968357
0.0,0.624340537144211,4.859812404361672,4.286928728029468,2.9444389791664403,3.825043471166077
0.0,0.0,4.90527477843843,4.851532208092431,2.9444389791664403,5.395805158796356
0.0,1.6830018749889233,4.948759890378168,3.193539404965688,2.9444389791664403,4.036821307073488
