S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,0.0,4.820281565605037,5.285633300929494,2.9444389791664403,1.4188907947501677
0.0,1.73754896739016,4.820281565605037,3.955568955663001,2.9444389791664403,4.016264695850329
0.0,1.6052506556243313,4.820281565605037,3.3449124293903107,2.9444389791664403,6.512349714117676
0.0,0.8085415306706802,4.820281565605037,4.550922537300051,2.9444389791664403,2.3360951944005817
0.0,0.0,4.825108606353353,4.447634734386356,2.9444389791664403,3.344985877170239
0.0,2.02896731939238,4.829912458665998,4.374444638904936,2.9444389791664403,4.208658486997077
0.0,2.75060398985039,4.8346933442663405,3.0589170098919842,2.9444389791664403,5.808688870969272
0.0,0.842108621695135,4.839451481712757,4.571326359697744,2.9444389791664403,2.774400030448545
0.0,0.4707636381519584,4.844187086458591,3.871541197813835,2.9444389791664403,5.178874297808249
0.0,2.55712254130403,4.845498562056402,3.6834606866650144,2.9444389791664403,2.721197650890658
0.0,0.0,4.846808319938465,4.965101826955677,2.9444389791664403,4.969368744834701
0.0,1.460959794974139,4.848116364598481,3.3642109078888627,2.9444389791664403,2.49461147027023
0.0,0.5177161097803067,4.8494227005125365,4.522883446365747,2.9444389791664403,5.7704592721233015
0.0,1.4883094744674161,4.850727332139201,3.7952846604857267,2.9444389791664403,0.19106384432041823
0.0,0.07834471985984026,4.852030263919617,4.421383212670338,2.9444389791664403,4.171481238754951
0.0,0.6773837607263533,4.853331500277589,4.253508751285241,2.9444389791664403,5.43743577865936
0.0,0.4596847767655438,4.854631045619675,4.298552399551591,2.9444389791664403,4.5323180179037035
0.0,0.4837724418725859,4.855928904335275,4.65143008814245,2.9444389791664403,4.820461535357811
0.0,1.9047068027243408,4.857225080796721,4.36931009284437,2.9444389791664403,5.3746421120628085
0.0,3.1343573075219715,4.858519579359367,5.903444861287181,2.9444389791664403,3.90666911053431
0.0,0.0,4.859812404361672,5.007578854342285,2.9444389791664403,3.6090229924757926
0.0,1.5307363128740672,4.90527477843843,5.023641140820514,2.9444389791664403,3.8870819309633657
0.0,0.0,4.948759890378168,3.3270483569589766,2.9444389791664403,4.657851984735709
