S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,0.0,4.820281565605037,5.0325002261529015,2.9444389791664403,2.710781760883307
0.0,0.0,4.820281565605037,5.829049969964501,2.9444389791664403,2.82388093118334
0.0,1.9516366289123406,4.820281565605037,3.2309111080943085,2.9444389791664403,5.207120506000146
0.0,0.0,4.820281565605037,3.920359002261329,2.9444389791664403,5.6802598483874425
0.0,0.6225851963707827,4.825108606353353,5.5769729343950445,2.9444389791664403,5.742157163371911
0.0,1.2492659863100666,4.829912458665998,6.158987757983773,2.9444389791664403,3.920234376713874
0.0,0.0,4.8346933442663405,4.63062044650798,2.9444389791664403,3.92371854829383
0.0,1.1666416816539793,4.839451481712757,4.083930083832087,2.9444389791664403,3.724459556384161
0.0,0.6231873583184662,4.844187086458591,3.6723771947616592,2.9444389791664403,4.6243873873503265
0.0,0.0,4.845498562056402,4.82498388276236,2.9444389791664403,5.140240049789224
0.0,1.0530614552697317,4.846808319938465,6.470328854658073,2.9444389791664403,4.348857970389715
0.0,0.0,4.848116364598481,3.9858243904874917,2.9444389791664403,3.960698781096036
0.0,1.9601830121715063,4.8494227005125365,3.2375707972028867,2.9444389791664403,5.826054585718732
0.0,0.4324449660504567,4.850727332139201,3.93878695734018,2.9444389791664403,5.61711568972309
0.0,1.5867613868514354,4.852030263919617,3.6014454668460267,2.9444389791664403,4.502450619654747
0.0,0.5246006385890676,4.853331500277589,4.157129209292205,2.9444389791664403,5.21875043418226
0.0,2.7293849971781925,4.854631045619675,5.129455889220423,2.9444389791664403,3.6228336578226386
0.0,0.1342261636182014,4.855928904335275,3.92642804331801,2.9444389791664403,2.1597607357352877
0.0,0.6299298533430331,4.857225080796721,4.883960582214572,2.9444389791664403,4.265091428443598
0.0,0.0,4.858519579359367,3.8371868851526765,2.9444389791664403,3.254660792478898
0.0,0.0,4.859812404361672,5.740066107121788,2.9444389791664403,6.046474992127571
0.0,1.4628281982975064,4.90527477843843,4.347781631156644,2.9444389791664403,4.936883748794745
0.0,0.0,4.948759890378168,3.117642925008402,2.9444389791664403,3.879697787029388
