S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,0.31082698072457915,4.820281565605037,4.725911237259985,2.9444389791664403,5.417234733841788
0.0,1.605639335118993,4.820281565605037,4.823730410752539,2.9444389791664403,3.443434112540819
0.0,0.0,4.820281565605037,3.8464940243302044,2.9444389791664403,6.255054463506613
0.0,1.3465780933052647,4.820281565605037,4.095574596931748,2.9444389791664403,3.9385882291023133
0.0,0.0,4.825108606353353,4.3653950959739705,2.9444389791664403,4.149875345783374
0.0,0.3644125928858022,4.829912458665998,2.9141929917969334,2.9444389791664403,1.4748460835296449
0.0,0.4902762275365745,4.8346933442663405,3.8535038533643644,2.9444389791664403,4.747480351371618
0.0,0.9526544629990412,4.839451481712757,2.6622290867374288,2.9444389791664403,4.81807428847683
0.0,1.6586291272249156,4.844187086458591,4.466757856743479,2.9444389791664403,4.253940064036578
0.0,2.8388927901515872,4.845498562056402,2.939232898953451,2.9444389791664403,4.403127671059644
0.0,1.7221669236189874,4.846808319938465,3.5526346131961457,2.9444389791664403,3.0034120163406404
0.0,0.88439672389186,4.848116364598481,4.1065548618007695,2.9444389791664403,5.378730248466476
0.0,2.6994836981999333,4.8494227005125365,4.897587408686019,2.9444389791664403,6.336637915484317
0.0,0.5525375159869179,4.850727332139201,4.526407664531725,2.9444389791664403,6.160985928686541
0.0,2.8582622780706615,4.852030263919617,4.601405680756753,2.9444389791664403,3.0808812515498696
0.0,0.83814921834035,4.853331500277589,2.098207631926824,2.9444389791664403,2.27539506390457
0.0,3.4338093462567403,4.854631045619675,4.282859378592349,2.9444389791664403,3.7107457288773196
0.0,1.4835845561351237,4.855928904335275,5.104492850461417,2.9444389791664403,8.326709448056045
0.0,2.4829133268485895,4.857225080796721,2.9428189413539894,2.9444389791664403,5.096518834393817
0.0,1.474919245772401,4.858519579359367,4.014402134332692,2.9444389791664403,5.762642045367535
0.0,1.3239712350171702,4.859812404361672,3.8573661610802765,2.9444389791664403,4.015837875120063
0.0,0.0,4.90527477843843,4.758998991045154,2.9444389791664403,4.724285334197327
0.0,1.4190805790175627,4.948759890378168,5.366285666657402,2.9444389791664403,3.661274597636851
