S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,0.627563866712606,4.8494227005125365,5.799509872149329,2.9444389791664403,2.185586736455863
0.0,0.8092138390518824,4.850727332139201,2.941283109333739,2.9444389791664403,5.6177057456735415
0.0,0.0,4.852030263919617,4.0912326555793115,2.9444389791664403,2.319208362695373
0.0,2.0850401105857674,4.853331500277589,6.492682600502331,2.9444389791664403,3.53079201840098
0.0,2.5413439025297317,4.854631045619675,4.126538100426057,2.9444389791664403,5.767065480821657
0.0,0.754006698571456,4.855928904335275,4.017140103073402,2.9444389791664403,4.965600046473827
0.0,1.5334476673794053,4.857225080796721,4.671538056431171,2.9444389791664403,4.316552977600307
0.0,0.9127526649976067,4.858519579359367,5.360611646655492,2.9444389791664403,5.351503294111876
0.0,0.0,4.859812404361672,4.674108952995745,2.9444389791664403,2.456014332704407
0.0,0.6400500467092562,4.90527477843843,2.7224548405646063,2.9444389791664403,1.2618611257832417
0.0,0.5061854180092606,4.948759890378168,6.696296476445596,2.9444389791664403,3.800308266111215
