DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,2.266350657506898,0.0,0.7516667660153339
3.258096538021482,2.5057296699123,0.0,0.5804648822189702
3.258096538021482,2.951404258580211,0.0,0.3431591785011946
3.258096538021482,2.8382499661859666,0.0,0.45676088574266305
3.258096538021482,2.927434349545649,0.0,0.34920898663690936
3.258096538021482,3.1458782638309466,0.15415067982725825,0.35169055138768
3.258096538021482,2.271990042563303,0.2876820724517809,0.05478613632679419
3.258096538021482,1.9210921804788077,0.4054651081081644,0.07667128549247842
3.258096538021482,2.7624203510105665,0.5108256237659906,0.4261273566610272
3.258096538021482,2.9057101715077454,0.6061358035703155,1.2498035483636438
3.258096538021482,3.6550487799119846,0.6931471805599453,0.08593712890162203
