DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,3.2488972592843397,0.0,0.8893495052355682
3.258096538021482,2.8130144695312467,0.0,0.9163297270663393
3.258096538021482,2.7393749836231827,0.0,0.32083444454337573
3.258096538021482,2.822945588976592,0.0,0.7205402881653479
3.258096538021482,4.744002231058125,0.0,0.4338829239857315
3.258096538021482,2.568334384973168,0.15415067982725825,0.2474522130959741
3.258096538021482,2.3281807598898263,0.2876820724517809,0.07653906450939835
3.258096538021482,2.7623257999872886,0.4054651081081644,0.588041182374702
3.258096538021482,1.5204733842252294,0.5108256237659906,1.099429891801313
3.258096538021482,1.9354417229493892,0.6061358035703155,0.8826920934401461
3.258096538021482,2.5585996578276093,0.6931471805599453,0.4919750436668651
