DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,2.884964032556031,0.0,0.6868287678779075
3.258096538021482,1.2460930741979197,0.0,0.5414898989684982
3.258096538021482,2.9376602311863302,0.0,0.8240364317766345
3.258096538021482,0.8214042698394264,0.0,0.35597556966458743
3.258096538021482,2.9006668771138484,0.0,0.8661013933880395
3.258096538021482,1.6880528400344201,0.15415067982725825,0.6029017259668505
3.258096538021482,1.5830884990177703,0.2876820724517809,0.9248631714771909
3.258096538021482,3.2136761314712166,0.4054651081081644,1.1523116181545672
3.258096538021482,1.4873860799995375,0.5108256237659906,0.0
3.258096538021482,1.7021131269358807,0.6061358035703155,0.6510820436697377
3.258096538021482,0.7864055487917401,0.6931471805599453,0.004749248184450827
