DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,3.5223954671712683,0.0,0.45257986157721364
3.258096538021482,2.8435386615890663,0.0,0.7295351303088334
3.258096538021482,1.3809980905137746,0.0,1.6814944490906019
3.258096538021482,1.7451439785835592,0.0,0.13648908545857957
3.258096538021482,2.5427090953267557,0.0,0.493356341671749
3.258096538021482,1.8252086275515258,0.15415067982725825,0.5835648343525726
3.258096538021482,2.9700832204672203,0.2876820724517809,0.4144632430502966
3.258096538021482,3.502445958672333,0.4054651081081644,1.0614854653506156
3.258096538021482,2.088977475536786,0.5108256237659906,0.0
3.258096538021482,2.75981439908957,0.6061358035703155,0.7933239407391202
3.258096538021482,2.073252505775572,0.6931471805599453,0.9355535104382127
