DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,3.0026991638384484,0.0,0.7792661999166253
3.258096538021482,2.300971418629225,0.0,0.0
3.258096538021482,2.3399629356257834,0.0,1.097378873912032
3.258096538021482,4.12861352134119,0.0,0.4201974824457738
3.258096538021482,2.3188307845147906,0.0,0.584448508557025
3.258096538021482,1.8374117582632543,0.15415067982725825,0.2863837066101558
3.258096538021482,2.199911605173561,0.2876820724517809,0.44074655805872454
3.258096538021482,1.7599777259656992,0.4054651081081644,1.6190017843083249
3.258096538021482,2.7276912477542523,0.5108256237659906,1.595133470075446
3.258096538021482,1.6330970680151418,0.6061358035703155,0.9425104023635196
3.258096538021482,2.800090737146628,0.6931471805599453,0.7579183646201902
