RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,6.863803391452954,5.996123387695626
3.1354942159291497,4.170236505724387,1.791759469228055,1.3878085532941404,1.0986122886681098,0.7186937571546876,6.893656354602635,4.747755760120725
3.1354942159291497,3.675706722545131,1.791759469228055,2.6104522108522605,1.0986122886681098,1.6199781074887967,6.904750769961838,6.7216135952230225
3.1354942159291497,2.4052848144765013,1.791759469228055,2.005698963326335,1.0986122886681098,2.211141832573891,6.907755278982137,7.86525331138764
3.1354942159291497,3.322214014610367,1.791759469228055,2.062458451037387,1.0986122886681098,1.8678041869360877,6.926577033222725,5.20516206962657
3.258096538021482,3.700232670527165,1.791759469228055,2.4710672545800083,1.0986122886681098,1.4079135267105305,6.903747257584598,4.997029555406084
3.258096538021482,3.8745315723367075,2.772588722239781,2.8407515755041484,1.3862943611198906,1.950052682482317,7.00397413672268,6.580483832418543
3.332204510175204,3.1265536739883473,2.6390573296152584,1.609395514478947,0.6931471805599453,1.817579913771106,6.760414691083428,6.591300920051541
3.332204510175204,4.15280749350028,2.6390573296152584,2.0459093881288695,0.6931471805599453,1.5704644832801757,6.7357800142423265,5.527005224229513
3.332204510175204,4.202858853488553,2.6390573296152584,1.3566018571911826,0.6931471805599453,2.127880412630163,6.734591659972948,4.98019622309431
3.332204510175204,2.9606256890533333,2.6390573296152584,2.354595565781347,0.6931471805599453,0.7661787156714396,6.738152494595957,5.483983106801855
3.332204510175204,4.274102336002927,2.6390573296152584,2.0041268993530204,0.6931471805599453,2.9387522403510222,6.7580945044277305,5.709980794899479
