RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1481_Actual,S1481_Simulated
0.9067212808580045,0.26424494468692766,0.0,0.18857179510065186,0.6931471805599453,0.6742804700449279,0.0,0.0,4.225790448355602,3.4160510287931776,1.0986122886681098,1.1085934909171022,0.0,0.2632049367457456
0.9257694758286987,0.13479599547264198,0.0,0.0,0.6931471805599453,0.5367492922476373,0.0,0.0,4.227875954846623,3.2904783662142303,1.0986122886681098,1.1102934142378487,0.0,0.9849102426441065
0.9444616088408514,0.0,0.0,0.0,0.6931471805599453,0.7906840510485659,0.0,0.0,4.229957121050448,0.6459926832601508,1.0986122886681098,1.1164035696016232,0.0,0.0
0.9628107475090479,0.9652392121202531,0.0,0.3715404590886027,0.6931471805599453,0.553651088240823,0.0,0.0,4.232033964995287,3.894669053802364,1.0986122886681098,1.1451473514526234,0.0,0.0
0.9808292530117261,0.4064796061889179,0.0,0.27907483482762785,0.6931471805599453,0.6425332220340775,0.0,0.0,4.23410650459726,3.7658749512511926,1.0986122886681098,1.0502785545953082,0.0,0.1924510687324998
0.9985288301111271,0.0,0.0,0.8360072457728389,0.6931471805599453,0.7090720423368035,0.0,0.0,4.236174757661319,3.9384274184550336,1.0986122886681098,1.0916786429108227,0.0,0.4567783417764597
1.0159205728229963,0.6204832894773815,0.0,0.0,0.6931471805599453,0.5579490337291436,0.0,0.0,4.23823874188217,5.330388961063619,1.0986122886681098,1.1231165244612764,0.0,0.0
1.0330150061822962,0.0,0.0,0.28014879089085265,0.6931471805599453,0.5794908156514873,0.0,0.0,4.24029847484518,4.964185291320955,1.0986122886681098,1.0688679717303893,0.0,0.0
1.0498221244986776,0.19808374584436075,0.0,0.19481100060097792,0.6931471805599453,0.716355552790691,0.0,0.0,4.242353974027276,4.421342350444038,1.0986122886681098,1.1663977808162347,0.0,1.2449927109315773
1.0663514264498883,0.7014638827196986,0.0,0.7737080866106236,0.6931471805599453,0.6346566068794566,0.0,0.0,4.244405256797834,3.554654349698577,1.0986122886681098,1.179925241079683,0.0,0.5573768671896635
1.0826119473216684,0.314532902474591,0.0,0.20532424844273048,0.6931471805599453,0.6934570000090307,0.0,0.0,4.246452340419559,5.126108099068125,1.0986122886681098,1.1162072945465469,0.0,1.6813517967275984
1.0986122886681098,0.47193132348529726,0.0,0.0,0.6931471805599453,0.6001118230005322,0.0,0.0,4.248495242049359,2.667425887060479,1.0986122886681098,1.1003960329107036,0.0,1.223426037418228
